,Unnamed: 0,Unnamed: 1
0,Power Forwards & Futures (Data),
1,Source: OTC Global Holdings,
2,Region: Alberta,
3,Forward Term: Monthly,
4,Peak: On Peak,
5,As Of: 06/21/2013,
6,As Of : 6/21/2013,
7,Term,Alberta
8,Jun 2013,59.31
9,Jul 2013,133.24
10,Aug 2013,129.37
11,Sep 2013,120.45
12,Oct 2013,88.73
13,Nov 2013,82.29
14,Dec 2013,81.76
15,Jan 2014,86.2
16,Feb 2014,79.28
17,Mar 2014,73.09
18,Apr 2014,56.13
19,May 2014,60.99
20,Jun 2014,69.86
21,Jul 2014,94.83
22,Aug 2014,86.44
23,Sep 2014,74.45
24,Oct 2014,62.31
25,Nov 2014,63.49
26,Dec 2014,72.1
27,Jan 2015,77.96
28,Feb 2015,63.83
29,Mar 2015,57.94
30,Apr 2015,50.31
31,May 2015,54.71
32,Jun 2015,62.58
33,Jul 2015,82.9
34,Aug 2015,75.64
35,Sep 2015,65.16
36,Oct 2015,68.47
37,Nov 2015,69.89
38,Dec 2015,79.68
39,Jan 2016,82.63
40,Feb 2016,67.66
41,Mar 2016,61.34
42,Apr 2016,56.65
43,May 2016,61.65
44,Jun 2016,70.56
45,Jul 2016,87.4
46,Aug 2016,79.73
47,Sep 2016,68.71
48,Oct 2016,67.67
49,Nov 2016,69.26
50,Dec 2016,79.08
51,Jan 2017,86.33
52,Feb 2017,70.7
53,Mar 2017,64.16
54,Apr 2017,59.46
55,May 2017,64.67
56,Jun 2017,73.94
57,Jul 2017,91.58
58,Aug 2017,83.53
59,Sep 2017,72.05
60,Oct 2017,71.01
61,Nov 2017,72.94
62,Dec 2017,83.41
63,Jan 2018,90.99
64,Feb 2018,74.62
65,Mar 2018,67.74
66,Apr 2018,63.38
67,May 2018,68.95
68,Jun 2018,78.81
69,Jul 2018,97.61
70,Aug 2018,89.07
71,Sep 2018,76.86
72,Oct 2018,75.83
73,Nov 2018,77.97
74,Dec 2018,89.28
75,Jan 2019,92.42
76,Feb 2019,75.83
77,Mar 2019,68.93
78,Apr 2019,64.84
79,May 2019,70.67
80,Jun 2019,80.9
81,Jul 2019,100.17
82,Aug 2019,91.37
83,Sep 2019,78.84
84,Oct 2019,77.72
85,Nov 2019,79.76
86,Dec 2019,91.05
87,Jan 2020,101.46
88,Feb 2020,83.26
89,Mar 2020,75.75
90,Apr 2020,71.97
91,May 2020,78.41
