,Unnamed: 0,Unnamed: 1
0,Power Forwards & Futures (Data),
1,Source: OTC Global Holdings,
2,Region: Alberta,
3,Forward Term: Monthly,
4,Peak: On Peak,
5,As Of: 09/10/2013,
6,As Of : 9/10/2013,
7,Term,Alberta
8,Sep 2013,80.18
9,Oct 2013,77.26
10,Nov 2013,81
11,Dec 2013,78.35
12,Jan 2014,90.01
13,Feb 2014,81.15
14,Mar 2014,67.89
15,Apr 2014,57.03
16,May 2014,62.16
17,Jun 2014,71.21
18,Jul 2014,90.51
19,Aug 2014,81.52
20,Sep 2014,70.68
21,Oct 2014,62.99
22,Nov 2014,63.99
23,Dec 2014,72.48
24,Jan 2015,73.79
25,Feb 2015,62.14
26,Mar 2015,52.87
27,Apr 2015,47.51
28,May 2015,51.64
29,Jun 2015,59.03
30,Jul 2015,78.63
31,Aug 2015,70.76
32,Sep 2015,61.35
33,Oct 2015,64.07
34,Nov 2015,64.99
35,Dec 2015,73.73
36,Jan 2016,90.14
37,Feb 2016,75.96
38,Mar 2016,64.48
39,Apr 2016,50.79
40,May 2016,55.25
41,Jun 2016,63.17
42,Jul 2016,80.74
43,Aug 2016,72.68
44,Sep 2016,63.02
45,Oct 2016,55.19
46,Nov 2016,55.97
47,Dec 2016,63.46
48,Jan 2017,94.38
49,Feb 2017,79.54
50,Mar 2017,67.52
51,Apr 2017,53.26
52,May 2017,57.94
53,Jun 2017,66.25
54,Jul 2017,84.68
55,Aug 2017,76.21
56,Sep 2017,66.07
57,Oct 2017,57.93
58,Nov 2017,58.95
59,Dec 2017,66.91
60,Jan 2018,100.05
61,Feb 2018,84.33
62,Mar 2018,71.62
63,Apr 2018,56.23
64,May 2018,61.18
65,Jun 2018,69.94
66,Jul 2018,89.4
67,Aug 2018,80.52
68,Sep 2018,69.83
69,Oct 2018,61.25
70,Nov 2018,62.64
71,Dec 2018,71.38
72,Jan 2019,100.78
73,Feb 2019,84.98
74,Mar 2019,72.22
75,Apr 2019,57.05
76,May 2019,62.13
77,Jun 2019,71.09
78,Jul 2019,90.93
79,Aug 2019,81.97
80,Sep 2019,71.12
81,Oct 2019,62.4
82,Nov 2019,63.84
83,Dec 2019,72.73
84,Jan 2020,97.42
85,Feb 2020,82.17
86,Mar 2020,69.89
87,Apr 2020,55.55
88,May 2020,60.49
89,Jun 2020,69.21
90,Jul 2020,88.52
91,Aug 2020,79.8
