,Unnamed: 0,Unnamed: 1
0,Power Forwards & Futures (Data),
1,Source: OTC Global Holdings,
2,Region: Alberta,
3,Forward Term: Monthly,
4,Peak: On Peak,
5,As Of: 06/12/2013,
6,As Of : 6/12/2013,
7,Term,Alberta
8,Jun 2013,122.87
9,Jul 2013,131.71
10,Aug 2013,124.18
11,Sep 2013,121.63
12,Oct 2013,86.39
13,Nov 2013,86.23
14,Dec 2013,83.01
15,Jan 2014,82.3
16,Feb 2014,80.82
17,Mar 2014,79.23
18,Apr 2014,57.54
19,May 2014,62.46
20,Jun 2014,71.54
21,Jul 2014,95.66
22,Aug 2014,86.06
23,Sep 2014,74.57
24,Oct 2014,62.48
25,Nov 2014,63.41
26,Dec 2014,71.86
27,Jan 2015,77.09
28,Feb 2015,63.04
29,Mar 2015,57.18
30,Apr 2015,49.39
31,May 2015,53.67
32,Jun 2015,61.35
33,Jul 2015,81.44
34,Aug 2015,73.17
35,Sep 2015,63.38
36,Oct 2015,67.2
37,Nov 2015,68.4
38,Dec 2015,77.88
39,Jan 2016,82.14
40,Feb 2016,67.19
41,Mar 2016,60.9
42,Apr 2016,56.01
43,May 2016,60.89
44,Jun 2016,69.64
45,Jul 2016,86.33
46,Aug 2016,77.54
47,Sep 2016,67.23
48,Oct 2016,67.07
49,Nov 2016,68.43
50,Dec 2016,77.92
51,Jan 2017,85.39
52,Feb 2017,69.91
53,Mar 2017,63.36
54,Apr 2017,58.28
55,May 2017,63.37
56,Jun 2017,72.4
57,Jul 2017,89.75
58,Aug 2017,80.59
59,Sep 2017,69.89
60,Oct 2017,69.73
61,Nov 2017,71.34
62,Dec 2017,81.33
63,Jan 2018,89.35
64,Feb 2018,73.22
65,Mar 2018,66.41
66,Apr 2018,61.67
67,May 2018,67.05
68,Jun 2018,76.57
69,Jul 2018,94.85
70,Aug 2018,85.18
71,Sep 2018,73.88
72,Oct 2018,73.77
73,Nov 2018,75.49
74,Dec 2018,86.12
75,Jan 2019,89.58
76,Feb 2019,73.42
77,Mar 2019,66.65
78,Apr 2019,62.6
79,May 2019,68.17
80,Jun 2019,77.9
81,Jul 2019,96.47
82,Aug 2019,86.62
83,Sep 2019,75.13
84,Oct 2019,74.98
85,Nov 2019,76.6
86,Dec 2019,87.13
87,Jan 2020,98.12
88,Feb 2020,80.42
89,Mar 2020,73.06
90,Apr 2020,68.81
91,May 2020,74.92
