,Unnamed: 0,Unnamed: 1
0,Power Forwards & Futures (Data),
1,Source: OTC Global Holdings,
2,Region: Alberta,
3,Forward Term: Monthly,
4,Peak: On Peak,
5,As Of: 10/19/2013,
6,As Of : 10/18/2013,
7,Term,Alberta
8,Oct 2013,71.91
9,Nov 2013,74.94
10,Dec 2013,79.26
11,Jan 2014,90
12,Feb 2014,80.79
13,Mar 2014,72.04
14,Apr 2014,74.78
15,May 2014,64.26
16,Jun 2014,62.02
17,Jul 2014,95.15
18,Aug 2014,85.57
19,Sep 2014,74.04
20,Oct 2014,67.44
21,Nov 2014,68.4
22,Dec 2014,77.26
23,Jan 2015,79.43
24,Feb 2015,66.93
25,Mar 2015,56.88
26,Apr 2015,51.14
27,May 2015,55.56
28,Jun 2015,63.5
29,Jul 2015,75.44
30,Aug 2015,67.84
31,Sep 2015,58.8
32,Oct 2015,61.34
33,Nov 2015,62.23
34,Dec 2015,70.33
35,Jan 2016,89.15
36,Feb 2016,75.11
37,Mar 2016,63.76
38,Apr 2016,50.2
39,May 2016,54.57
40,Jun 2016,62.38
41,Jul 2016,79.7
42,Aug 2016,71.73
43,Sep 2016,62.19
44,Oct 2016,54.44
45,Nov 2016,55.27
46,Dec 2016,62.8
47,Jan 2017,93.64
48,Feb 2017,78.9
49,Mar 2017,66.98
50,Apr 2017,52.69
51,May 2017,57.29
52,Jun 2017,65.47
53,Jul 2017,83.65
54,Aug 2017,75.26
55,Sep 2017,65.25
56,Oct 2017,57.15
57,Nov 2017,58.06
58,Dec 2017,65.84
59,Jan 2018,101.13
60,Feb 2018,85.24
61,Mar 2018,72.39
62,Apr 2018,56.75
63,May 2018,61.74
64,Jun 2018,70.57
65,Jul 2018,90.14
66,Aug 2018,81.15
67,Sep 2018,70.36
68,Oct 2018,61.69
69,Nov 2018,63.06
70,Dec 2018,71.84
71,Jan 2019,101.68
72,Feb 2019,85.72
73,Mar 2019,72.84
74,Apr 2019,57.42
75,May 2019,62.54
76,Jun 2019,71.56
77,Jul 2019,91.54
78,Aug 2019,82.52
79,Sep 2019,71.61
80,Oct 2019,62.83
81,Nov 2019,64.22
82,Dec 2019,73.2
83,Jan 2020,98.99
84,Feb 2020,83.49
85,Mar 2020,71.01
86,Apr 2020,56.41
87,May 2020,61.44
88,Jun 2020,70.3
89,Jul 2020,89.92
90,Aug 2020,81.06
91,Sep 2020,70.37
