,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
0,Power Forwards & Futures (Data),,,,
1,Source: OTC Global Holdings,,,,
2,Region: ERCOT,,,,
3,Forward Term: Monthly,,,,
4,Peak: On Peak,,,,
5,As Of: 05/21/2014,,,,
6,As Of : 5/21/2014,,,,
7,Term,Houston Zone,North Zone,South Zone,West Zone
8,May 2014,42.19,40.62,40.66,47.17
9,Jun 2014,57.68,55.31,55.74,55.74
10,Jul 2014,74.23,74.61,73.5,75.9
11,Aug 2014,101.34,101.75,100.64,103.43
12,Sep 2014,51.17,49.19,49.46,49.68
13,Oct 2014,44.27,42.04,42.08,41.3
14,Nov 2014,41.87,40.4,40.54,39.43
15,Dec 2014,41.08,40.82,40.75,39.84
16,Jan 2015,45.54,46.45,45.63,45.26
17,Feb 2015,45.34,46.24,45.43,45.07
18,Mar 2015,46.89,44.18,44.73,40.47
19,Apr 2015,45.51,42.82,43.29,41.38
20,May 2015,44.32,40.85,41.52,39.7
21,Jun 2015,57.3,55.32,55.38,55.19
22,Jul 2015,80.11,80.61,80.27,81.31
23,Aug 2015,104.44,104.98,104.63,105.88
24,Sep 2015,48.86,47.02,47.28,47.33
25,Oct 2015,40.49,39.18,38.62,36.78
26,Nov 2015,39.41,38.06,37.5,35.64
27,Dec 2015,39.85,38.64,38.06,36.14
28,Jan 2016,43.55,44.41,43.64,43.28
29,Feb 2016,43.43,44.29,43.52,43.18
30,Mar 2016,45.27,42.66,43.19,39.07
31,Apr 2016,45.35,42.66,43.13,41.23
32,May 2016,44.57,41.08,41.76,39.93
33,Jun 2016,57.73,55.74,55.8,55.61
34,Jul 2016,80.8,81.3,80.95,82
35,Aug 2016,105.69,106.23,105.88,107.14
36,Sep 2016,49.56,47.7,47.96,48.01
37,Oct 2016,41.1,39.77,39.21,37.33
38,Nov 2016,40.21,38.83,38.26,36.36
39,Dec 2016,40.81,39.57,38.98,37.01
40,Jan 2017,44.81,45.69,44.9,44.53
41,Feb 2017,44.69,45.58,44.78,44.43
42,Mar 2017,46.63,43.93,44.48,40.24
43,Apr 2017,46.83,44.06,44.54,42.58
44,May 2017,46.02,42.42,43.12,41.23
45,Jun 2017,59.63,57.57,57.63,57.44
46,Jul 2017,83.57,84.09,83.73,84.82
47,Aug 2017,109.38,109.94,109.58,110.88
48,Sep 2017,51.29,49.36,49.64,49.69
49,Oct 2017,42.55,41.17,40.59,38.65
50,Nov 2017,41.74,40.31,39.72,37.75
51,Dec 2017,42.43,41.14,40.53,38.48
52,Jan 2018,46.41,47.33,46.5,46.12
53,Feb 2018,46.3,47.22,46.39,46.02
54,Mar 2018,48.33,45.53,46.1,41.71
55,Apr 2018,48.65,45.77,46.27,44.23
56,May 2018,47.81,44.07,44.79,42.83
57,Jun 2018,61.8,59.67,59.74,59.53
58,Jul 2018,86.44,86.98,86.61,87.73
59,Aug 2018,113.18,113.75,113.38,114.73
60,Sep 2018,53.19,51.19,51.48,51.53
61,Oct 2018,44.14,42.71,42.1,40.09
62,Nov 2018,43.38,41.9,41.28,39.23
63,Dec 2018,44.07,42.73,42.1,39.96
64,Jan 2019,48.04,48.99,48.13,47.74
65,Feb 2019,47.92,48.87,48.02,47.64
66,Mar 2019,50.04,47.15,47.74,43.19
67,Apr 2019,50.48,47.5,48.02,45.9
68,May 2019,49.62,45.74,46.49,44.46
69,Jun 2019,64.13,61.92,61.99,61.78
70,Jul 2019,89.68,90.24,89.85,91.02
71,Aug 2019,117.56,118.15,117.77,119.17
72,Sep 2019,55.26,53.18,53.48,53.53
73,Oct 2019,45.91,44.42,43.8,41.7
74,Nov 2019,45.14,43.59,42.95,40.82
75,Dec 2019,45.9,44.5,43.84,41.62
76,Jan 2020,49.84,50.82,49.94,49.53
77,Feb 2020,49.72,50.71,49.82,49.43
78,Mar 2020,51.95,48.95,49.56,44.83
79,Apr 2020,52.52,49.41,49.96,47.75
80,May 2020,51.75,47.71,48.49,46.36
81,Jun 2020,66.99,64.67,64.74,64.52
82,Jul 2020,93.91,94.5,94.1,95.32
83,Aug 2020,123.31,123.94,123.53,125
84,Sep 2020,57.98,55.79,56.1,56.16
85,Oct 2020,48.17,46.61,45.95,43.75
86,Nov 2020,47.17,45.56,44.88,42.66
87,Dec 2020,47.83,46.37,45.69,43.37
88,Jan 2021,51.77,52.79,51.87,51.45
89,Feb 2021,51.66,52.68,51.76,51.36
90,Mar 2021,54,50.87,51.51,46.61
91,Apr 2021,54.77,51.52,52.09,49.8
