,Unnamed: 0,Unnamed: 1
0,Power Forwards & Futures (Data),
1,Source: OTC Global Holdings,
2,Region: Alberta,
3,Forward Term: Monthly,
4,Peak: On Peak,
5,As Of: 07/09/2013,
6,As Of : 7/9/2013,
7,Term,Alberta
8,Jul 2013,114.68
9,Aug 2013,119.93
10,Sep 2013,107.57
11,Oct 2013,80.63
12,Nov 2013,75.27
13,Dec 2013,73.74
14,Jan 2014,80.34
15,Feb 2014,73.29
16,Mar 2014,66.15
17,Apr 2014,52.04
18,May 2014,56.69
19,Jun 2014,64.98
20,Jul 2014,86.15
21,Aug 2014,77.53
22,Sep 2014,67.26
23,Oct 2014,57.36
24,Nov 2014,58.41
25,Dec 2014,66.29
26,Jan 2015,71.45
27,Feb 2015,58.5
28,Mar 2015,53.14
29,Apr 2015,45.49
30,May 2015,49.52
31,Jun 2015,56.67
32,Jul 2015,75.27
33,Aug 2015,67.74
34,Sep 2015,58.71
35,Oct 2015,62.47
36,Nov 2015,63.44
37,Dec 2015,72.02
38,Jan 2016,75.21
39,Feb 2016,61.62
40,Mar 2016,55.93
41,Apr 2016,51.17
42,May 2016,55.7
43,Jun 2016,63.73
44,Jul 2016,79.03
45,Aug 2016,71.15
46,Sep 2016,61.71
47,Oct 2016,61.48
48,Nov 2016,62.64
49,Dec 2016,71.28
50,Jan 2017,78.77
51,Feb 2017,64.59
52,Mar 2017,58.64
53,Apr 2017,53.93
54,May 2017,58.69
55,Jun 2017,67.15
56,Jul 2017,83.28
57,Aug 2017,74.98
58,Sep 2017,65.09
59,Oct 2017,64.88
60,Nov 2017,66.57
61,Dec 2017,76.16
62,Jan 2018,82.59
63,Feb 2018,67.74
64,Mar 2018,61.57
65,Apr 2018,57
66,May 2018,62.03
67,Jun 2018,70.92
68,Jul 2018,87.91
69,Aug 2018,79.15
70,Sep 2018,68.72
71,Oct 2018,68.54
72,Nov 2018,70.25
73,Dec 2018,80.26
74,Jan 2019,82.9
75,Feb 2019,68.03
76,Mar 2019,61.91
77,Apr 2019,57.63
78,May 2019,62.82
79,Jun 2019,71.9
80,Jul 2019,89.15
81,Aug 2019,80.34
82,Sep 2019,69.73
83,Oct 2019,69.49
84,Nov 2019,71.1
85,Dec 2019,80.97
86,Jan 2020,89.6
87,Feb 2020,73.55
88,Mar 2020,66.98
89,Apr 2020,62.73
90,May 2020,68.36
91,Jun 2020,78.2
