,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
0,Power Forwards & Futures (Data),,,,
1,Source: OTC Global Holdings,,,,
2,Region: ERCOT,,,,
3,Forward Term: Monthly,,,,
4,Peak: Off Peak,,,,
5,As Of: 04/01/2012,,,,
6,As Of : 3/30/2012,,,,
7,Term,Houston Zone,North Zone,South Zone,West Zone
8,Mar 2012,22.7,23.75,24.51,15.54
9,Apr 2012,16.07,15.82,16.45,10.32
10,May 2012,19.45,18.11,20.25,13.34
11,Jun 2012,24.6,22.64,25.59,18.37
12,Jul 2012,28.61,27.15,28.36,27.04
13,Aug 2012,31.51,31.32,30.9,30.99
14,Sep 2012,21.65,20.77,21.36,19.33
15,Oct 2012,20.18,19.1,20.11,17.24
16,Nov 2012,19.79,19.35,19.71,14.03
17,Dec 2012,21.93,22.05,21.77,20.64
18,Jan 2013,21.63,21.79,21.51,18.88
19,Feb 2013,22.39,22.54,22.73,18.27
20,Mar 2013,20.02,19.53,20.2,12.76
21,Apr 2013,21.58,20.79,21.34,13.54
22,May 2013,23.83,22.21,24.11,16.95
23,Jun 2013,30.84,28.16,31.81,22.95
24,Jul 2013,41.93,40.33,42.43,40.39
25,Aug 2013,49.63,49.09,50.45,48.49
26,Sep 2013,23.8,23.24,23.89,21.61
27,Oct 2013,17.8,17.2,18.1,15.53
28,Nov 2013,15.77,15.77,16.02,11.43
29,Dec 2013,16.54,17.05,16.78,15.92
30,Jan 2014,26.62,26.84,26.62,23.28
31,Feb 2014,26.42,26.61,26.9,21.59
32,Mar 2014,24.05,23.49,24.32,15.38
33,Apr 2014,22.53,21.68,22.28,14.15
34,May 2014,27.56,25.7,27.95,19.63
35,Jun 2014,35.86,32.7,36.9,26.64
36,Jul 2014,41.08,39.35,41.48,39.43
37,Aug 2014,46.31,45.82,46.77,45.36
38,Sep 2014,24.34,23.95,24.63,22.3
39,Oct 2014,25.54,24.72,26.1,22.4
40,Nov 2014,23.33,23.34,23.82,17
41,Dec 2014,24.8,25.49,25.24,23.88
42,Jan 2015,23.22,23.38,23.13,20.23
43,Feb 2015,23.13,23.24,23.44,18.82
44,Mar 2015,22.39,21.76,22.49,14.22
45,Apr 2015,20.65,19.82,20.37,12.9
46,May 2015,26.18,24.28,26.41,18.57
47,Jun 2015,34.65,31.55,35.58,25.68
48,Jul 2015,42.33,40.48,42.6,40.51
49,Aug 2015,49.87,49.06,50.28,48.39
50,Sep 2015,22.13,21.75,22.33,20.2
51,Oct 2015,23.41,22.64,23.85,20.46
52,Nov 2015,20.76,20.72,21.13,15.02
53,Dec 2015,21.88,22.51,22.2,20.99
54,Jan 2016,24.79,24.9,24.66,21.56
55,Feb 2016,24.55,24.6,24.87,19.93
56,Mar 2016,24.2,23.49,24.29,15.36
57,Apr 2016,22.14,21.25,21.79,13.82
58,May 2016,28.05,26.03,28.31,19.87
59,Jun 2016,37.13,33.78,38.1,27.49
60,Jul 2016,44.72,42.76,44.99,42.73
61,Aug 2016,52.83,52.03,53.22,51.33
62,Sep 2016,23.12,22.71,23.35,21.13
63,Oct 2016,24.36,23.55,24.81,21.29
64,Nov 2016,21.41,21.43,21.82,15.53
65,Dec 2016,22.53,23.13,22.86,21.59
66,Jan 2017,26.66,26.79,26.52,23.18
67,Feb 2017,26.36,26.44,26.71,21.41
68,Mar 2017,26.37,25.59,26.49,16.76
69,Apr 2017,24.13,23.18,23.76,15.09
70,May 2017,30.46,28.24,30.7,21.56
71,Jun 2017,40.49,36.8,41.52,29.97
72,Jul 2017,47.95,45.8,48.22,45.76
73,Aug 2017,56.95,56.08,57.33,55.28
74,Sep 2017,25.14,24.72,25.35,22.93
75,Oct 2017,26.25,25.39,26.73,22.92
76,Nov 2017,23.03,23,23.45,16.71
77,Dec 2017,24.15,24.81,24.52,23.16
78,Jan 2018,28.9,29.06,28.74,25.14
79,Feb 2018,28.59,28.71,28.97,23.25
80,Mar 2018,27.79,26.98,27.92,17.65
81,Apr 2018,25.37,24.38,24.99,15.89
82,May 2018,32.35,29.98,32.62,22.9
83,Jun 2018,43.05,39.13,44.17,31.86
84,Jul 2018,50.13,47.93,50.45,47.92
85,Aug 2018,59.21,58.31,59.6,57.53
86,Sep 2018,27.1,26.62,27.37,24.72
87,Oct 2018,28.1,27.18,28.61,24.54
88,Nov 2018,24.76,24.75,25.22,17.97
89,Dec 2018,25.92,26.64,26.28,24.87
90,Jan 2019,26.37,26.91,26.2,23.27
91,Feb 2019,38.22,38.67,38.74,31.28
