,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
0,Power Forwards & Futures (Data),,,,
1,Source: OTC Global Holdings,,,,
2,Region: ERCOT,,,,
3,Forward Term: Monthly,,,,
4,Peak: Off Peak,,,,
5,As Of: 07/10/2012,,,,
6,As Of : 7/10/2012,,,,
7,Term,Houston Zone,North Zone,South Zone,West Zone
8,Jul 2012,27.34,27,27.56,27.12
9,Aug 2012,30.61,31.18,31.3,34.78
10,Sep 2012,27.83,28.47,28.57,26.73
11,Oct 2012,21.67,21.77,22.15,19.84
12,Nov 2012,20.51,21.3,21.03,15.72
13,Dec 2012,23.87,24.67,24.5,23.27
14,Jan 2013,27.02,27.74,27.2,24.2
15,Feb 2013,27.53,27.89,27.88,23.02
16,Mar 2013,24.64,25.1,25.16,16.34
17,Apr 2013,25.69,25.27,25.54,17.31
18,May 2013,28.75,27.64,29.2,21.96
19,Jun 2013,33.59,32.8,35.06,26.95
20,Jul 2013,32.62,32.21,32.91,32.28
21,Aug 2013,35.65,36.32,36.52,36.11
22,Sep 2013,28.24,28.74,28.8,26.81
23,Oct 2013,27.48,27.49,28.02,24.93
24,Nov 2013,26.29,27.34,27.01,20.03
25,Dec 2013,28.14,29.12,28.93,27.27
26,Jan 2014,29.76,30.56,29.95,26.59
27,Feb 2014,30.22,30.59,30.57,25.23
28,Mar 2014,26.13,26.59,26.66,17.26
29,Apr 2014,25.68,25.3,25.52,17.28
30,May 2014,27.99,26.96,28.41,21.35
31,Jun 2014,31.8,31.04,33.15,25.45
32,Jul 2014,32.29,31.88,32.57,31.91
33,Aug 2014,35.45,36.14,36.3,35.89
34,Sep 2014,31.41,31.97,32.05,29.78
35,Oct 2014,26.65,26.7,27.18,24.15
36,Nov 2014,25.87,26.89,26.56,19.72
37,Dec 2014,28.08,29,28.81,27.16
38,Jan 2015,32.05,32.93,32.27,28.63
39,Feb 2015,32.48,32.89,32.88,27.1
40,Mar 2015,28.09,28.6,28.65,18.6
41,Apr 2015,27.27,26.87,27.12,18.37
42,May 2015,29.75,28.61,30.18,22.68
43,Jun 2015,33.75,32.97,35.26,27.05
44,Jul 2015,33.11,32.71,33.41,32.74
45,Aug 2015,36.38,37.08,37.21,36.8
46,Sep 2015,33.29,33.95,34.02,31.62
47,Oct 2015,28.27,28.3,28.82,25.65
48,Nov 2015,27.38,28.47,28.15,20.87
49,Dec 2015,29.67,30.7,30.45,28.7
50,Jan 2016,33.18,34.07,33.41,29.62
51,Feb 2016,33.61,34.03,34.02,28.1
52,Mar 2016,29.1,29.64,29.69,19.24
53,Apr 2016,28.19,27.76,28.02,19.02
54,May 2016,30.73,29.58,31.22,23.43
55,Jun 2016,34.93,34.06,36.43,27.94
56,Jul 2016,34.19,33.76,34.5,33.79
57,Aug 2016,37.54,38.26,38.42,37.99
58,Sep 2016,34.38,35.05,35.12,32.64
59,Oct 2016,29.17,29.21,29.75,26.46
60,Nov 2016,28.26,29.38,29.04,21.53
61,Dec 2016,30.55,31.6,31.36,29.55
62,Jan 2017,33.97,34.89,34.23,30.35
63,Feb 2017,34.47,34.9,34.89,28.78
64,Mar 2017,29.82,30.39,30.47,19.73
65,Apr 2017,28.98,28.54,28.81,19.52
66,May 2017,31.58,30.42,32.11,24.08
67,Jun 2017,35.85,35,37.42,28.73
68,Jul 2017,35.1,34.7,35.43,34.72
69,Aug 2017,38.55,39.29,39.48,39.03
70,Sep 2017,35.31,35.98,36.07,33.51
71,Oct 2017,29.94,30,30.54,27.15
72,Nov 2017,28.98,30.13,29.78,22.08
73,Dec 2017,31.3,32.35,32.1,30.28
74,Jan 2018,34.93,35.91,35.18,31.2
75,Feb 2018,35.45,35.88,35.86,29.6
76,Mar 2018,30.69,31.29,31.36,20.34
77,Apr 2018,29.94,29.48,29.75,20.17
78,May 2018,32.61,31.37,33.1,24.84
79,Jun 2018,36.96,36.09,38.57,29.61
80,Jul 2018,36.18,35.76,36.51,35.79
81,Aug 2018,39.79,40.56,40.72,40.27
82,Sep 2018,36.45,37.15,37.24,34.58
83,Oct 2018,30.91,30.95,31.51,28.04
84,Nov 2018,29.94,31.13,30.75,22.83
85,Dec 2018,32.29,33.4,33.15,31.27
86,Jan 2019,36.43,37.45,36.71,32.75
87,Feb 2019,37.04,37.46,37.47,31.09
88,Mar 2019,31.94,32.52,32.58,21.12
89,Apr 2019,31.15,30.68,30.96,20.97
90,May 2019,33.87,32.59,34.41,25.74
91,Jun 2019,41.39,40.39,43.18,33.23
