,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
0,Power Forwards & Futures (Data),,,,
1,Source: OTC Global Holdings,,,,
2,Region: ERCOT,,,,
3,Forward Term: Monthly,,,,
4,Peak: Off Peak,,,,
5,As Of: 07/31/2013,,,,
6,As Of : 7/31/2013,,,,
7,Term,Houston Zone,North Zone,South Zone,West Zone
8,Jul 2013,27.84,27.84,27.84,25.17
9,Aug 2013,33.6,34.24,33.68,30.1
10,Sep 2013,37.59,34.66,35.18,33.31
11,Oct 2013,31.73,30.45,28.38,25.18
12,Nov 2013,30.15,30.92,28.97,18.95
13,Dec 2013,28.06,31.58,29.46,25.52
14,Jan 2014,29.28,29.98,31.82,24.66
15,Feb 2014,30.58,31.02,28.8,23.46
16,Mar 2014,31.19,29.38,29.99,17.45
17,Apr 2014,32.23,30.46,31.09,19.01
18,May 2014,30.25,30,31.32,22.48
19,Jun 2014,25.19,25.23,25.43,19.43
20,Jul 2014,32.04,32.91,33.7,30.2
21,Aug 2014,48.27,49.53,49.47,43.81
22,Sep 2014,30.65,30.52,30.07,28.62
23,Oct 2014,31.5,30.32,31.18,25.15
24,Nov 2014,33.2,33.14,33.77,20.24
25,Dec 2014,30.22,30.31,30.35,24.32
26,Jan 2015,30.08,30.51,33.47,25.17
27,Feb 2015,30.5,30.18,31.82,22.8
28,Mar 2015,32.58,30.17,31.2,17.95
29,Apr 2015,32.89,30.51,31.29,19.11
30,May 2015,30.62,29.73,30.44,22.36
31,Jun 2015,28.84,28.17,28.24,21.83
32,Jul 2015,39.39,39.41,40.38,36.57
33,Aug 2015,54.69,55.24,55.12,49.43
34,Sep 2015,36.45,36.01,35.26,34.03
35,Oct 2015,31.98,30.72,31.5,25.75
36,Nov 2015,34.14,33.87,33.58,20.85
37,Dec 2015,32.98,31.63,31.64,26.7
38,Jan 2016,33.06,33.19,30.26,26.46
39,Feb 2016,35.42,34.95,32.39,26.49
40,Mar 2016,36.65,33.38,33.93,19.9
41,Apr 2016,36.96,33.55,34.54,21.09
42,May 2016,31.17,29.48,30.06,22.24
43,Jun 2016,27.49,26.54,25.83,20.5
44,Jul 2016,39.22,38.47,38.27,35.68
45,Aug 2016,51.82,51.03,49.67,45.78
46,Sep 2016,34.77,33.18,31.43,31.44
47,Oct 2016,34,31.86,31.55,26.8
48,Nov 2016,36.92,35.82,34.33,22.03
49,Dec 2016,34.05,32.73,30.97,32.37
50,Jan 2017,30.33,33.64,26.71,25.92
51,Feb 2017,35.73,35.49,32.18,26.89
52,Mar 2017,37.31,33.78,34.57,20.14
53,Apr 2017,37.43,34.08,34.82,21.34
54,May 2017,31.38,29.98,30.4,22.46
55,Jun 2017,27.11,26.3,25.54,20.21
56,Jul 2017,36.2,35.58,35.33,32.9
57,Aug 2017,48.12,47.46,46.24,42.71
58,Sep 2017,35.17,33.69,31.79,31.75
59,Oct 2017,34.48,32.53,32.08,27.27
60,Nov 2017,37.92,36.9,35.14,22.74
61,Dec 2017,34.88,33.74,31.58,30.34
62,Jan 2018,32.01,32.12,31.14,25.03
63,Feb 2018,34.66,34.25,31.1,25.88
64,Mar 2018,36.08,32.73,33.16,19.56
65,Apr 2018,36.53,33.24,33.9,20.89
66,May 2018,30.73,29.15,29.58,21.91
67,Jun 2018,26.6,25.6,25.07,19.75
68,Jul 2018,35.32,34.65,34.43,32.09
69,Aug 2018,47.07,46.31,45.05,41.5
70,Sep 2018,34.41,32.85,31.19,30.92
71,Oct 2018,33.84,31.64,31.42,26.56
72,Nov 2018,37.14,36,34.6,22.22
73,Dec 2018,34.82,33.68,31.61,29.73
74,Jan 2019,31.79,31.48,30.19,24.56
75,Feb 2019,34.77,34.72,34.64,25.19
76,Mar 2019,36.23,33.15,33.55,18.81
77,Apr 2019,37.08,33.86,34.47,20.16
78,May 2019,31.05,29.59,30.16,21.86
79,Jun 2019,27.35,26.44,25.9,20.17
80,Jul 2019,39.4,40,39.79,40.09
81,Aug 2019,52.86,48.1,49.09,46.71
82,Sep 2019,35.22,31.09,30.38,29.69
83,Oct 2019,32.27,34.05,34.02,30.81
84,Nov 2019,36.49,35.35,32.25,25.5
85,Dec 2019,29,29.45,27.95,26.23
86,Jan 2020,31.7,36.29,36.08,32.24
87,Feb 2020,35.41,40.55,57.53,34.69
88,Mar 2020,41.09,42.08,57.83,27.96
89,Apr 2020,47.31,54.66,79.61,38.97
90,May 2020,34.89,34.31,37.88,27.33
91,Jun 2020,39.42,39.49,43.7,32.32
