,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
0,Power Forwards & Futures (Data),,,,
1,Source: OTC Global Holdings,,,,
2,Region: ERCOT,,,,
3,Forward Term: Monthly,,,,
4,Peak: On Peak,,,,
5,As Of: 03/27/2014,,,,
6,As Of : 3/27/2014,,,,
7,Term,Houston Zone,North Zone,South Zone,West Zone
8,Mar 2014,59.85,61.41,79.38,66.71
9,Apr 2014,47.06,43.3,44.03,40.91
10,May 2014,45.93,42.42,43.14,41.38
11,Jun 2014,61.66,59.31,59.49,59.49
12,Jul 2014,79.21,79.11,77.64,79.65
13,Aug 2014,112.3,112.89,111.41,113.64
14,Sep 2014,53.5,51.39,51.36,50.91
15,Oct 2014,43.36,42.5,42.29,41.18
16,Nov 2014,41.69,40.72,40.57,39.44
17,Dec 2014,42.48,41.7,41.33,40.41
18,Jan 2015,46.55,46.53,46.03,42.38
19,Feb 2015,46.16,46.13,45.63,42.03
20,Mar 2015,47.32,43.78,44.65,40.36
21,Apr 2015,44.98,41.54,42.32,38.5
22,May 2015,43.42,39.29,40.25,38.46
23,Jun 2015,55.79,52.98,53.34,53.15
24,Jul 2015,81.44,80.81,80.69,81.72
25,Aug 2015,106.88,106.07,105.95,107.17
26,Sep 2015,49.01,46.42,46.97,46.56
27,Oct 2015,39.47,37.49,37.27,35.48
28,Nov 2015,38.32,36.31,36.08,34.28
29,Dec 2015,38.73,36.86,36.62,34.76
30,Jan 2016,42.91,42.89,42.43,39.06
31,Feb 2016,42.71,42.69,42.23,38.89
32,Mar 2016,44.3,40.98,41.79,37.78
33,Apr 2016,44.37,40.98,41.75,37.98
34,May 2016,43.29,39.17,40.13,38.35
35,Jun 2016,55.59,52.79,53.15,52.95
36,Jul 2016,80.91,80.28,80.17,81.19
37,Aug 2016,106.55,105.74,105.62,106.83
38,Sep 2016,49.12,46.52,47.07,46.66
39,Oct 2016,39.58,37.59,37.37,35.57
40,Nov 2016,38.69,36.67,36.44,34.62
41,Dec 2016,39.23,37.34,37.1,35.21
42,Jan 2017,43.5,43.48,43.01,39.6
43,Feb 2017,43.31,43.29,42.82,39.43
44,Mar 2017,44.95,41.58,42.41,38.33
45,Apr 2017,45.01,41.57,42.35,38.53
46,May 2017,43.96,39.78,40.75,38.94
47,Jun 2017,56.51,53.67,54.03,53.83
48,Jul 2017,82.34,81.7,81.59,82.63
49,Aug 2017,108.56,107.74,107.62,108.85
50,Sep 2017,50.08,47.43,47.98,47.57
51,Oct 2017,40.38,38.35,38.13,36.29
52,Nov 2017,39.59,37.51,37.28,35.42
53,Dec 2017,40.18,38.25,38,36.07
54,Jan 2018,44.36,44.34,43.86,40.38
55,Feb 2018,44.15,44.13,43.65,40.2
56,Mar 2018,45.81,42.37,43.22,39.06
57,Apr 2018,46,42.49,43.28,39.38
58,May 2018,44.98,40.7,41.69,39.84
59,Jun 2018,57.84,54.93,55.3,55.1
60,Jul 2018,84.35,83.69,83.58,84.64
61,Aug 2018,111.25,110.4,110.28,111.54
62,Sep 2018,51.43,48.7,49.28,48.85
63,Oct 2018,41.47,39.39,39.16,37.28
64,Nov 2018,40.77,38.64,38.4,36.48
65,Dec 2018,41.47,39.47,39.21,37.22
66,Jan 2019,45.59,45.57,45.08,41.51
67,Feb 2019,45.38,45.36,44.87,41.32
68,Mar 2019,47.08,43.55,44.42,40.15
69,Apr 2019,47.31,43.7,44.51,40.5
70,May 2019,46.26,41.86,42.88,40.98
71,Jun 2019,59.48,56.49,56.87,56.66
72,Jul 2019,86.77,86.09,85.97,87.07
73,Aug 2019,114.69,113.82,113.69,114.99
74,Sep 2019,53.07,50.26,50.86,50.41
75,Oct 2019,42.92,40.76,40.52,38.57
76,Nov 2019,42.24,40.03,39.78,37.79
77,Dec 2019,42.99,40.92,40.65,38.59
78,Jan 2020,47.28,47.25,46.75,43.04
79,Feb 2020,47.11,47.09,46.58,42.9
80,Mar 2020,48.92,45.26,46.16,41.72
81,Apr 2020,49.23,45.47,46.32,42.14
82,May 2020,48.28,43.69,44.75,42.77
83,Jun 2020,62.18,59.06,59.46,59.24
84,Jul 2020,90.96,90.25,90.12,91.27
85,Aug 2020,120.43,119.51,119.38,120.74
86,Sep 2020,55.72,52.77,53.4,52.93
87,Oct 2020,45.04,42.78,42.53,40.48
88,Nov 2020,44.15,41.84,41.58,39.51
89,Dec 2020,44.81,42.65,42.37,40.22
90,Jan 2021,48.67,48.7,48.15,44.24
91,Feb 2021,48.51,48.55,47.99,44.11
