,Unnamed: 0,Unnamed: 1
0,Power Forwards & Futures (Data),
1,Source: OTC Global Holdings,
2,Region: Alberta,
3,Forward Term: Monthly,
4,Peak: On Peak,
5,As Of: 10/10/2013,
6,As Of : 10/10/2013,
7,Term,Alberta
8,Oct 2013,56
9,Nov 2013,70.86
10,Dec 2013,78.76
11,Jan 2014,89.4
12,Feb 2014,82.76
13,Mar 2014,69.85
14,Apr 2014,71.66
15,May 2014,61.14
16,Jun 2014,59.6
17,Jul 2014,94.07
18,Aug 2014,84.57
19,Sep 2014,73.19
20,Oct 2014,65.1
21,Nov 2014,65.98
22,Dec 2014,74.59
23,Jan 2015,77.88
24,Feb 2015,65.62
25,Mar 2015,55.75
26,Apr 2015,50.2
27,May 2015,54.55
28,Jun 2015,62.36
29,Jul 2015,74.15
30,Aug 2015,66.68
31,Sep 2015,57.79
32,Oct 2015,60.55
33,Nov 2015,61.44
34,Dec 2015,69.55
35,Jan 2016,88.74
36,Feb 2016,74.76
37,Mar 2016,63.44
38,Apr 2016,49.92
39,May 2016,54.27
40,Jun 2016,62.04
41,Jul 2016,79.26
42,Aug 2016,71.33
43,Sep 2016,61.84
44,Oct 2016,54.14
45,Nov 2016,54.97
46,Dec 2016,62.5
47,Jan 2017,93.02
48,Feb 2017,78.39
49,Mar 2017,66.55
50,Apr 2017,52.39
51,May 2017,56.98
52,Jun 2017,65.14
53,Jul 2017,83.24
54,Aug 2017,74.91
55,Sep 2017,64.94
56,Oct 2017,56.88
57,Nov 2017,57.84
58,Dec 2017,65.6
59,Jan 2018,100.27
60,Feb 2018,84.52
61,Mar 2018,71.78
62,Apr 2018,56.49
63,May 2018,61.47
64,Jun 2018,70.27
65,Jul 2018,89.78
66,Aug 2018,80.84
67,Sep 2018,70.09
68,Oct 2018,61.45
69,Nov 2018,62.79
70,Dec 2018,71.51
71,Jan 2019,100.65
72,Feb 2019,84.87
73,Mar 2019,72.14
74,Apr 2019,57.17
75,May 2019,62.27
76,Jun 2019,71.24
77,Jul 2019,91.12
78,Aug 2019,82.14
79,Sep 2019,71.28
80,Oct 2019,62.53
81,Nov 2019,63.9
82,Dec 2019,72.79
83,Jan 2020,98.2
84,Feb 2020,82.83
85,Mar 2020,70.46
86,Apr 2020,56.06
87,May 2020,61.06
88,Jun 2020,69.86
89,Jul 2020,89.34
90,Aug 2020,80.54
91,Sep 2020,69.91
