,Unnamed: 0,Unnamed: 1
0,Power Forwards & Futures (Data),
1,Source: OTC Global Holdings,
2,Region: Alberta,
3,Forward Term: Monthly,
4,Peak: On Peak,
5,As Of: 06/13/2013,
6,As Of : 6/13/2013,
7,Term,Alberta
8,Jun 2013,114.76
9,Jul 2013,133.12
10,Aug 2013,123.74
11,Sep 2013,120.5
12,Oct 2013,94.36
13,Nov 2013,88.57
14,Dec 2013,85.37
15,Jan 2014,86.11
16,Feb 2014,84.82
17,Mar 2014,83.12
18,Apr 2014,57.36
19,May 2014,62.11
20,Jun 2014,71.17
21,Jul 2014,99.01
22,Aug 2014,85.98
23,Sep 2014,74.51
24,Oct 2014,64.13
25,Nov 2014,65.63
26,Dec 2014,75.03
27,Jan 2015,81.45
28,Feb 2015,66.39
29,Mar 2015,60.07
30,Apr 2015,51.72
31,May 2015,56.1
32,Jun 2015,64.2
33,Jul 2015,85.13
34,Aug 2015,74.11
35,Sep 2015,64.21
36,Oct 2015,69.48
37,Nov 2015,71.44
38,Dec 2015,82.2
39,Jan 2016,86.99
40,Feb 2016,70.91
41,Mar 2016,64.09
42,Apr 2016,58.85
43,May 2016,63.87
44,Jun 2016,73.14
45,Jul 2016,90.34
46,Aug 2016,78.62
47,Sep 2016,68.18
48,Oct 2016,69.25
49,Nov 2016,71.32
50,Dec 2016,82.05
51,Jan 2017,90.75
52,Feb 2017,74.03
53,Mar 2017,66.9
54,Apr 2017,61.46
55,May 2017,66.71
56,Jun 2017,76.31
57,Jul 2017,94.23
58,Aug 2017,81.99
59,Sep 2017,71.11
60,Oct 2017,72.26
61,Nov 2017,74.65
62,Dec 2017,85.97
63,Jan 2018,95.11
64,Feb 2018,77.66
65,Mar 2018,70.24
66,Apr 2018,65.08
67,May 2018,70.61
68,Jun 2018,80.74
69,Jul 2018,99.63
70,Aug 2018,86.69
71,Sep 2018,75.21
72,Oct 2018,76.49
73,Nov 2018,79.03
74,Dec 2018,91.08
75,Jan 2019,95.33
76,Feb 2019,77.85
77,Mar 2019,70.47
78,Apr 2019,65.97
79,May 2019,71.7
80,Jun 2019,82.04
81,Jul 2019,101.2
82,Aug 2019,88.05
83,Sep 2019,76.38
84,Oct 2019,77.64
85,Nov 2019,80.09
86,Dec 2019,92.05
87,Jan 2020,104.68
88,Feb 2020,85.47
89,Mar 2020,77.4
90,Apr 2020,72.8
91,May 2020,79.1
