,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
0,Power Forwards & Futures (Data),,,,
1,Source: OTC Global Holdings,,,,
2,Region: ERCOT,,,,
3,Forward Term: Monthly,,,,
4,Peak: On Peak,,,,
5,As Of: 07/31/2012,,,,
6,As Of : 7/31/2012,,,,
7,Term,Houston Zone,North Zone,South Zone,West Zone
8,Jul 2012,33.07,33.99,34.37,36
9,Aug 2012,119.27,125.75,126.29,127.88
10,Sep 2012,42.48,40.09,40.8,41.01
11,Oct 2012,33.36,32.83,33.81,30.44
12,Nov 2012,31.97,30.64,30.43,27.31
13,Dec 2012,32.45,32.21,32.05,30.7
14,Jan 2013,33.66,33.2,33.41,30.38
15,Feb 2013,39.01,38.53,39.39,34.38
16,Mar 2013,32.63,31.75,33.06,24.57
17,Apr 2013,39.36,36.21,37.98,31.56
18,May 2013,37.91,33.14,36.63,30.77
19,Jun 2013,45.45,41.1,45.99,36.79
20,Jul 2013,85.77,80.79,83.28,81.18
21,Aug 2013,97.04,93.59,95.79,92.05
22,Sep 2013,39.12,36.74,37.68,37.28
23,Oct 2013,34.07,32.54,33.8,29.71
24,Nov 2013,33.94,33,33.07,28.83
25,Dec 2013,33.22,33.15,33.25,31.05
26,Jan 2014,36.27,36.73,36.93,33.46
27,Feb 2014,41.88,42.4,43.35,37.65
28,Mar 2014,34.6,34.5,35.89,26.55
29,Apr 2014,40.32,38.01,39.85,33.02
30,May 2014,39.84,35.57,39.36,32.7
31,Jun 2014,48.08,44.27,49.66,39.15
32,Jul 2014,88.58,85.43,88.02,85
33,Aug 2014,100.53,99.17,101.53,96.54
34,Sep 2014,41.95,40.1,41.19,40.35
35,Oct 2014,34.63,33.81,35.12,30.76
36,Nov 2014,34.63,34.44,34.53,29.92
37,Dec 2014,34.13,34.77,34.89,32.3
38,Jan 2015,38.46,38.82,39.12,35.27
39,Feb 2015,44.19,44.66,45.72,39.52
40,Mar 2015,36.41,36.24,37.73,27.81
41,Apr 2015,41.74,39.28,41.25,34
42,May 2015,41.15,36.63,40.62,33.59
43,Jun 2015,49.6,45.53,51.17,40.07
44,Jul 2015,87.93,85.1,87.56,84.86
45,Aug 2015,99.82,98.82,100.97,96.41
46,Sep 2015,43.54,41.54,42.72,41.68
47,Oct 2015,35.89,35.04,36.44,31.75
48,Nov 2015,35.93,35.57,35.7,30.81
49,Dec 2015,35.37,35.89,36.08,33.26
50,Jan 2016,39.62,40.03,40.32,36.35
51,Feb 2016,45.59,46.11,47.15,40.77
52,Mar 2016,37.58,37.41,38.93,28.69
53,Apr 2016,43.18,40.65,42.68,35.19
54,May 2016,42.6,37.92,42.03,34.76
55,Jun 2016,51.29,47.11,52.9,41.47
56,Jul 2016,90.83,87.9,90.43,87.64
57,Aug 2016,103.09,102.11,104.28,99.59
58,Sep 2016,44.96,42.93,44.14,43.07
59,Oct 2016,37.06,36.2,37.62,32.78
60,Nov 2016,37.1,36.73,36.86,31.81
61,Dec 2016,36.43,37.01,37.16,34.31
62,Jan 2017,40.63,41.05,41.37,37.3
63,Feb 2017,46.78,47.26,48.37,41.85
64,Mar 2017,38.56,38.38,39.96,29.47
65,Apr 2017,44.39,41.84,43.9,36.2
66,May 2017,43.78,38.96,43.21,35.74
67,Jun 2017,52.72,48.44,54.38,42.63
68,Jul 2017,93.33,90.33,92.91,90.09
69,Aug 2017,105.97,104.92,107.2,102.38
70,Sep 2017,46.22,44.13,45.37,44.26
71,Oct 2017,38.05,37.17,38.65,33.68
72,Nov 2017,38.06,37.71,37.83,32.65
73,Dec 2017,37.35,37.92,38.1,35.18
74,Jan 2018,41.8,42.21,42.54,38.35
75,Feb 2018,48.11,48.64,49.76,43.04
76,Mar 2018,39.74,39.54,41.19,30.35
77,Apr 2018,45.83,43.17,45.33,37.36
78,May 2018,45.18,40.23,44.59,36.88
79,Jun 2018,54.4,49.93,56.13,43.97
80,Jul 2018,96.36,93.27,95.93,92.98
81,Aug 2018,109.43,108.38,110.73,105.74
82,Sep 2018,47.79,45.61,46.92,45.75
83,Oct 2018,39.4,38.48,40.01,34.84
84,Nov 2018,39.48,39.05,39.2,33.81
85,Dec 2018,38.69,39.31,39.49,36.44
86,Jan 2019,43.22,43.12,44.03,37.65
87,Feb 2019,49.73,49.6,51.45,42.04
88,Mar 2019,41.05,40.42,42.63,30
89,Apr 2019,47.52,44.33,47.06,37.18
90,May 2019,46.24,40.49,45.7,35.35
91,Jun 2019,54.14,47.93,55.76,38.17
