,Unnamed: 0,Unnamed: 1
0,Power Forwards & Futures (Data),
1,Source: OTC Global Holdings,
2,Region: Alberta,
3,Forward Term: Monthly,
4,Peak: On Peak,
5,As Of: 11/01/2013,
6,As Of : 11/1/2013,
7,Term,Alberta
8,Nov 2013,68.55
9,Dec 2013,76.89
10,Jan 2014,86.24
11,Feb 2014,78.73
12,Mar 2014,71.68
13,Apr 2014,70.24
14,May 2014,64.12
15,Jun 2014,62.34
16,Jul 2014,82.3
17,Aug 2014,83.05
18,Sep 2014,81.62
19,Oct 2014,65.4
20,Nov 2014,66.37
21,Dec 2014,75.06
22,Jan 2015,76.02
23,Feb 2015,64.25
24,Mar 2015,54.75
25,Apr 2015,50.29
26,May 2015,54.72
27,Jun 2015,62.59
28,Jul 2015,74.46
29,Aug 2015,66.96
30,Sep 2015,58.04
31,Oct 2015,59.9
32,Nov 2015,60.77
33,Dec 2015,68.85
34,Jan 2016,87.75
35,Feb 2016,74.03
36,Mar 2016,62.91
37,Apr 2016,49.78
38,May 2016,54.15
39,Jun 2016,61.92
40,Jul 2016,79.14
41,Aug 2016,71.22
42,Sep 2016,61.75
43,Oct 2016,54.1
44,Nov 2016,54.96
45,Dec 2016,62.56
46,Jan 2017,90.53
47,Feb 2017,76.33
48,Mar 2017,64.81
49,Apr 2017,51.22
50,May 2017,55.71
51,Jun 2017,63.68
52,Jul 2017,81.38
53,Aug 2017,73.23
54,Sep 2017,63.49
55,Oct 2017,55.62
56,Nov 2017,56.6
57,Dec 2017,64.38
58,Jan 2018,98.12
59,Feb 2018,82.73
60,Mar 2018,70.25
61,Apr 2018,55.23
62,May 2018,60.07
63,Jun 2018,68.67
64,Jul 2018,87.74
65,Aug 2018,79
66,Sep 2018,68.49
67,Oct 2018,60.06
68,Nov 2018,61.45
69,Dec 2018,70.13
70,Jan 2019,98.97
71,Feb 2019,83.46
72,Mar 2019,70.92
73,Apr 2019,55.97
74,May 2019,60.97
75,Jun 2019,69.77
76,Jul 2019,89.21
77,Aug 2019,80.4
78,Sep 2019,69.74
79,Oct 2019,61.16
80,Nov 2019,62.42
81,Dec 2019,71.12
82,Jan 2020,97.88
83,Feb 2020,82.56
84,Mar 2020,70.2
85,Apr 2020,55.55
86,May 2020,60.5
87,Jun 2020,69.23
88,Jul 2020,88.56
89,Aug 2020,79.84
90,Sep 2020,69.29
91,Oct 2020,60.8
