,Unnamed: 0,Unnamed: 1
0,Power Forwards & Futures (Data),
1,Source: OTC Global Holdings,
2,Region: Alberta,
3,Forward Term: Monthly,
4,Peak: On Peak,
5,As Of: 07/18/2013,
6,As Of : 7/18/2013,
7,Term,Alberta
8,Jul 2013,96.26
9,Aug 2013,123.48
10,Sep 2013,124.61
11,Oct 2013,88.83
12,Nov 2013,85.55
13,Dec 2013,84.87
14,Jan 2014,98.48
15,Feb 2014,84.07
16,Mar 2014,74.41
17,Apr 2014,59.08
18,May 2014,64.29
19,Jun 2014,73.62
20,Jul 2014,94.84
21,Aug 2014,85.32
22,Sep 2014,72.99
23,Oct 2014,64.32
24,Nov 2014,65.38
25,Dec 2014,74.17
26,Jan 2015,77.32
27,Feb 2015,63.24
28,Mar 2015,57.5
29,Apr 2015,49.64
30,May 2015,53.99
31,Jun 2015,61.75
32,Jul 2015,81.66
33,Aug 2015,73.53
34,Sep 2015,62.92
35,Oct 2015,66.88
36,Nov 2015,67.94
37,Dec 2015,77.25
38,Jan 2016,79.39
39,Feb 2016,64.91
40,Mar 2016,58.92
41,Apr 2016,54.74
42,May 2016,59.56
43,Jun 2016,68.13
44,Jul 2016,84.32
45,Aug 2016,75.95
46,Sep 2016,65
47,Oct 2016,64.59
48,Nov 2016,65.8
49,Dec 2016,74.99
50,Jan 2017,83.18
51,Feb 2017,68.02
52,Mar 2017,61.76
53,Apr 2017,57.63
54,May 2017,62.71
55,Jun 2017,71.72
56,Jul 2017,88.76
57,Aug 2017,79.95
58,Sep 2017,68.49
59,Oct 2017,68.12
60,Nov 2017,69.85
61,Dec 2017,80.01
62,Jan 2018,87.14
63,Feb 2018,71.35
64,Mar 2018,64.88
65,Apr 2018,60.93
66,May 2018,66.27
67,Jun 2018,75.78
68,Jul 2018,93.76
69,Aug 2018,84.47
70,Sep 2018,72.37
71,Oct 2018,72.02
72,Nov 2018,73.89
73,Dec 2018,84.66
74,Jan 2019,87.51
75,Feb 2019,71.69
76,Mar 2019,65.24
77,Apr 2019,61.73
78,May 2019,67.28
79,Jun 2019,77.01
80,Jul 2019,95.33
81,Aug 2019,85.98
82,Sep 2019,73.65
83,Oct 2019,73.26
84,Nov 2019,75.02
85,Dec 2019,85.67
86,Jan 2020,94.71
87,Feb 2020,77.6
88,Mar 2020,70.68
89,Apr 2020,67.3
90,May 2020,73.32
91,Jun 2020,83.88
