,Unnamed: 0,Unnamed: 1
0,Power Forwards & Futures (Data),
1,Source: OTC Global Holdings,
2,Region: Alberta,
3,Forward Term: Monthly,
4,Peak: On Peak,
5,As Of: 06/03/2013,
6,As Of : 6/3/2013,
7,Term,Alberta
8,Jun 2013,123.41
9,Jul 2013,129.75
10,Aug 2013,127.57
11,Sep 2013,126.66
12,Oct 2013,90.33
13,Nov 2013,89.69
14,Dec 2013,84.81
15,Jan 2014,84.08
16,Feb 2014,82.47
17,Mar 2014,80.99
18,Apr 2014,59.11
19,May 2014,64.16
20,Jun 2014,73.51
21,Jul 2014,98.4
22,Aug 2014,88.01
23,Sep 2014,76.17
24,Oct 2014,64.04
25,Nov 2014,65.06
26,Dec 2014,73.92
27,Jan 2015,79.8
28,Feb 2015,65.14
29,Mar 2015,59.04
30,Apr 2015,51.26
31,May 2015,55.75
32,Jun 2015,63.73
33,Jul 2015,84.67
34,Aug 2015,75.77
35,Sep 2015,65.64
36,Oct 2015,69.32
37,Nov 2015,70.6
38,Dec 2015,80.62
39,Jan 2016,85.02
40,Feb 2016,69.34
41,Mar 2016,62.8
42,Apr 2016,58.46
43,May 2016,63.62
44,Jun 2016,72.79
45,Jul 2016,90.09
46,Aug 2016,80.61
47,Sep 2016,69.85
48,Oct 2016,69.28
49,Nov 2016,70.64
50,Dec 2016,80.6
51,Jan 2017,88.52
52,Feb 2017,72.31
53,Mar 2017,65.51
54,Apr 2017,61.17
55,May 2017,66.54
56,Jun 2017,76.06
57,Jul 2017,94.07
58,Aug 2017,84.14
59,Sep 2017,72.89
60,Oct 2017,72.31
61,Nov 2017,73.96
62,Dec 2017,84.47
63,Jan 2018,93.26
64,Feb 2018,76.19
65,Mar 2018,69.08
66,Apr 2018,64.72
67,May 2018,70.4
68,Jun 2018,80.44
69,Jul 2018,99.45
70,Aug 2018,88.95
71,Sep 2018,77.07
72,Oct 2018,76.5
73,Nov 2018,78.28
74,Dec 2018,89.46
75,Jan 2019,93.63
76,Feb 2019,76.53
77,Mar 2019,69.46
78,Apr 2019,65.79
79,May 2019,71.68
80,Jun 2019,81.95
81,Jul 2019,101.29
82,Aug 2019,90.59
83,Sep 2019,78.49
84,Oct 2019,77.9
85,Nov 2019,79.59
86,Dec 2019,90.72
87,Jan 2020,102.86
88,Feb 2020,84.06
89,Mar 2020,76.34
90,Apr 2020,72.49
91,May 2020,78.97
