,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
0,Power Forwards & Futures (Data),,,,
1,Source: OTC Global Holdings,,,,
2,Region: ERCOT,,,,
3,Forward Term: Monthly,,,,
4,Peak: Off Peak,,,,
5,As Of: 10/11/2012,,,,
6,As Of : 10/11/2012,,,,
7,Term,Houston Zone,North Zone,South Zone,West Zone
8,Oct 2012,19.68,20.44,22.77,19.17
9,Nov 2012,18.4,25.04,26.37,19.13
10,Dec 2012,24.66,28.15,28.88,27.11
11,Jan 2013,30.29,28.1,30.19,22.75
12,Feb 2013,30.68,27.57,21.38,20.88
13,Mar 2013,29.32,26.11,20.92,16.11
14,Apr 2013,30.89,26.31,21.96,16.87
15,May 2013,34.97,31.22,28.21,23.04
16,Jun 2013,44.33,39.68,37.56,29.78
17,Jul 2013,32.97,29.5,27.52,26.61
18,Aug 2013,40.28,36.83,34.87,32.57
19,Sep 2013,32.38,29.6,28.73,28.37
20,Oct 2013,28.73,26.02,26.39,21.62
21,Nov 2013,30.71,33.79,35.82,21.07
22,Dec 2013,33.18,33.94,34.95,27.83
23,Jan 2014,37.32,35.14,38.33,28.4
24,Feb 2014,38.96,34.95,26.98,26.16
25,Mar 2014,32.74,30.31,24.1,18.26
26,Apr 2014,33.86,30.04,24.96,18.99
27,May 2014,36.67,32.5,29.45,24.4
28,Jun 2014,42.61,37.95,36.14,29.11
29,Jul 2014,36.63,32.37,30.27,29.49
30,Aug 2014,45.91,41.25,39.07,36.68
31,Sep 2014,39,34.76,33.72,32.52
32,Oct 2014,24.41,21.29,21.44,17.58
33,Nov 2014,24.96,26.04,27.36,16.05
34,Dec 2014,26.43,25.58,26.21,20.68
35,Jan 2015,31.91,29.54,32.19,23.82
36,Feb 2015,33.49,29.83,22.93,22.31
37,Mar 2015,26.91,24.53,19.51,14.73
38,Apr 2015,28.01,24.48,20.32,15.45
39,May 2015,32.07,28.1,25.53,21.07
40,Jun 2015,40.26,35.54,33.92,27.21
41,Jul 2015,37.71,33.07,30.95,30.33
42,Aug 2015,47.97,42.96,40.66,38.48
43,Sep 2015,47.03,41.47,40.28,38.78
44,Oct 2015,30.28,26.21,26.49,21.66
45,Nov 2015,32.38,33.82,35.78,20.77
46,Dec 2015,35.13,34.13,35.15,27.45
47,Jan 2016,32.85,29.89,32.54,24.06
48,Feb 2016,34.55,30.1,23.16,22.51
49,Mar 2016,27.64,24.79,19.72,14.95
50,Apr 2016,28.83,24.76,20.61,15.65
51,May 2016,33.07,28.43,25.82,21.29
52,Jun 2016,41.5,35.91,34.2,27.45
53,Jul 2016,38.78,33.35,31.22,30.57
54,Aug 2016,49.28,43.26,40.97,38.78
55,Sep 2016,48.09,41.71,40.46,38.96
56,Oct 2016,30.96,26.28,26.53,21.72
57,Nov 2016,33.03,33.87,35.81,20.77
58,Dec 2016,35.78,34.08,35.13,27.37
59,Jan 2017,33.87,30.77,33.55,24.86
60,Feb 2017,35.58,31.09,23.88,23.23
61,Mar 2017,28.6,25.59,20.38,15.37
62,Apr 2017,29.82,25.64,21.29,16.16
63,May 2017,34.21,29.5,26.78,22.1
64,Jun 2017,42.94,37.15,35.48,28.4
65,Jul 2017,40.11,34.52,32.28,31.68
66,Aug 2017,50.96,44.76,42.41,40.2
67,Sep 2017,49.79,43.11,41.92,40.31
68,Oct 2017,32.03,27.24,27.51,22.5
69,Nov 2017,34.23,35.12,37.14,21.54
70,Dec 2017,37,35.3,36.3,28.35
71,Jan 2018,35.22,31.94,34.79,25.78
72,Feb 2018,36.97,32.21,24.82,24.1
73,Mar 2018,29.66,26.53,21.15,16
74,Apr 2018,31,26.65,22.14,16.83
75,May 2018,35.56,30.61,27.77,22.95
76,Jun 2018,44.58,38.57,36.83,29.55
77,Jul 2018,41.65,35.87,33.56,32.94
78,Aug 2018,52.97,46.56,44,41.71
79,Sep 2018,51.78,44.87,43.54,41.91
80,Oct 2018,33.41,28.24,28.57,23.38
81,Nov 2018,35.63,36.47,38.57,22.36
82,Dec 2018,38.62,36.78,37.84,29.54
83,Jan 2019,37.67,34.65,37.14,26.68
84,Feb 2019,39.52,34.94,26.71,24.82
85,Mar 2019,31.9,28.76,22.74,16.39
86,Apr 2019,33.33,28.89,23.93,17.34
87,May 2019,38.11,33.05,29.96,24.1
88,Jun 2019,49.56,43.15,40.91,31.31
89,Jul 2019,52.58,46.09,42.34,46.89
90,Aug 2019,66.66,51.64,51.41,50.54
91,Sep 2019,56.58,43.2,43.48,40.4
