,Unnamed: 0,Unnamed: 1
0,Power Forwards & Futures (Data),
1,Source: OTC Global Holdings,
2,Region: Alberta,
3,Forward Term: Monthly,
4,Peak: On Peak,
5,As Of: 11/04/2013,
6,As Of : 11/4/2013,
7,Term,Alberta
8,Nov 2013,70.59
9,Dec 2013,77.22
10,Jan 2014,86.73
11,Feb 2014,79.26
12,Mar 2014,72.13
13,Apr 2014,70.72
14,May 2014,64.52
15,Jun 2014,62.74
16,Jul 2014,82.84
17,Aug 2014,83.55
18,Sep 2014,82.07
19,Oct 2014,65.77
20,Nov 2014,66.74
21,Dec 2014,75.48
22,Jan 2015,76.48
23,Feb 2015,64.74
24,Mar 2015,55.24
25,Apr 2015,50.84
26,May 2015,55.32
27,Jun 2015,63.28
28,Jul 2015,75.27
29,Aug 2015,67.7
30,Sep 2015,58.68
31,Oct 2015,60.55
32,Nov 2015,61.45
33,Dec 2015,69.65
34,Jan 2016,88.62
35,Feb 2016,74.76
36,Mar 2016,63.53
37,Apr 2016,50.29
38,May 2016,54.7
39,Jun 2016,62.55
40,Jul 2016,79.95
41,Aug 2016,71.95
42,Sep 2016,62.38
43,Oct 2016,54.66
44,Nov 2016,55.53
45,Dec 2016,63.24
46,Jan 2017,91.26
47,Feb 2017,76.95
48,Mar 2017,65.33
49,Apr 2017,51.6
50,May 2017,56.12
51,Jun 2017,64.16
52,Jul 2017,82
53,Aug 2017,73.79
54,Sep 2017,63.97
55,Oct 2017,56.05
56,Nov 2017,57.05
57,Dec 2017,64.91
58,Jan 2018,98.85
59,Feb 2018,83.34
60,Mar 2018,70.76
61,Apr 2018,55.6
62,May 2018,60.48
63,Jun 2018,69.14
64,Jul 2018,88.35
65,Aug 2018,79.55
66,Sep 2018,68.97
67,Oct 2018,60.49
68,Nov 2018,61.85
69,Dec 2018,70.57
70,Jan 2019,99.47
71,Feb 2019,83.88
72,Mar 2019,71.27
73,Apr 2019,56.21
74,May 2019,61.24
75,Jun 2019,70.08
76,Jul 2019,89.62
77,Aug 2019,80.77
78,Sep 2019,70.06
79,Oct 2019,61.44
80,Nov 2019,62.8
81,Dec 2019,71.63
82,Jan 2020,99.3
83,Feb 2020,83.76
84,Mar 2020,71.22
85,Apr 2020,56.34
86,May 2020,61.36
87,Jun 2020,70.21
88,Jul 2020,89.82
89,Aug 2020,80.98
90,Sep 2020,70.28
91,Oct 2020,61.67
