,Unnamed: 0,Unnamed: 1
0,Power Forwards & Futures (Data),
1,Source: OTC Global Holdings,
2,Region: Alberta,
3,Forward Term: Monthly,
4,Peak: On Peak,
5,As Of: 09/23/2013,
6,As Of : 9/23/2013,
7,Term,Alberta
8,Sep 2013,67.73
9,Oct 2013,88.72
10,Nov 2013,86.4
11,Dec 2013,87.25
12,Jan 2014,99.25
13,Feb 2014,82.57
14,Mar 2014,68.88
15,Apr 2014,58.26
16,May 2014,63.44
17,Jun 2014,72.59
18,Jul 2014,95.34
19,Aug 2014,85.78
20,Sep 2014,74.32
21,Oct 2014,66.44
22,Nov 2014,67.48
23,Dec 2014,76.41
24,Jan 2015,80.74
25,Feb 2015,68.06
26,Mar 2015,57.83
27,Apr 2015,49.6
28,May 2015,53.92
29,Jun 2015,61.66
30,Jul 2015,78.02
31,Aug 2015,70.19
32,Sep 2015,60.84
33,Oct 2015,62.85
34,Nov 2015,63.8
35,Dec 2015,72.3
36,Jan 2016,93.22
37,Feb 2016,78.58
38,Mar 2016,66.69
39,Apr 2016,52.44
40,May 2016,57
41,Jun 2016,65.16
42,Jul 2016,83.27
43,Aug 2016,74.93
44,Sep 2016,64.96
45,Oct 2016,56.85
46,Nov 2016,57.71
47,Dec 2016,65.5
48,Jan 2017,95.88
49,Feb 2017,80.82
50,Mar 2017,68.62
51,Apr 2017,54.03
52,May 2017,58.78
53,Jun 2017,67.19
54,Jul 2017,85.87
55,Aug 2017,77.28
56,Sep 2017,67
57,Oct 2017,58.68
58,Nov 2017,59.72
59,Dec 2017,67.79
60,Jan 2018,101.3
61,Feb 2018,85.41
62,Mar 2018,72.55
63,Apr 2018,57.02
64,May 2018,62.04
65,Jun 2018,70.93
66,Jul 2018,90.62
67,Aug 2018,81.6
68,Sep 2018,70.75
69,Oct 2018,62.03
70,Nov 2018,63.45
71,Dec 2018,72.33
72,Jan 2019,101.96
73,Feb 2019,85.98
74,Mar 2019,73.08
75,Apr 2019,57.79
76,May 2019,62.94
77,Jun 2019,72.01
78,Jul 2019,92.11
79,Aug 2019,83.03
80,Sep 2019,72.04
81,Oct 2019,63.21
82,Nov 2019,64.66
83,Dec 2019,73.67
84,Jan 2020,98.69
85,Feb 2020,83.22
86,Mar 2020,70.78
87,Apr 2020,56.26
88,May 2020,61.27
89,Jun 2020,70.1
90,Jul 2020,89.66
91,Aug 2020,80.83
