,Unnamed: 0,Unnamed: 1
0,Power Forwards & Futures (Data),
1,Source: OTC Global Holdings,
2,Region: Alberta,
3,Forward Term: Monthly,
4,Peak: On Peak,
5,As Of: 10/31/2013,
6,As Of : 10/31/2013,
7,Term,Alberta
8,Oct 2013,57.56
9,Nov 2013,71.57
10,Dec 2013,78.71
11,Jan 2014,88.74
12,Feb 2014,80.06
13,Mar 2014,72.91
14,Apr 2014,71.41
15,May 2014,64.87
16,Jun 2014,62.69
17,Jul 2014,83.87
18,Aug 2014,84.6
19,Sep 2014,83.12
20,Oct 2014,65.77
21,Nov 2014,66.75
22,Dec 2014,75.52
23,Jan 2015,77
24,Feb 2015,65.05
25,Mar 2015,55.42
26,Apr 2015,50.98
27,May 2015,55.45
28,Jun 2015,63.41
29,Jul 2015,75.36
30,Aug 2015,67.77
31,Sep 2015,58.74
32,Oct 2015,60.64
33,Nov 2015,61.54
34,Dec 2015,69.7
35,Jan 2016,88.84
36,Feb 2016,74.94
37,Mar 2016,63.69
38,Apr 2016,50.34
39,May 2016,54.72
40,Jun 2016,62.57
41,Jul 2016,79.96
42,Aug 2016,71.96
43,Sep 2016,62.39
44,Oct 2016,54.62
45,Nov 2016,55.49
46,Dec 2016,63.14
47,Jan 2017,91.39
48,Feb 2017,77.05
49,Mar 2017,65.4
50,Apr 2017,51.62
51,May 2017,56.14
52,Jun 2017,64.17
53,Jul 2017,82
54,Aug 2017,73.79
55,Sep 2017,63.97
56,Oct 2017,56.04
57,Nov 2017,57.02
58,Dec 2017,64.82
59,Jan 2018,98.25
60,Feb 2018,82.85
61,Mar 2018,70.36
62,Apr 2018,55.35
63,May 2018,60.2
64,Jun 2018,68.82
65,Jul 2018,87.92
66,Aug 2018,79.16
67,Sep 2018,68.63
68,Oct 2018,60.18
69,Nov 2018,61.55
70,Dec 2018,70.21
71,Jan 2019,98.88
72,Feb 2019,83.39
73,Mar 2019,70.87
74,Apr 2019,55.9
75,May 2019,60.89
76,Jun 2019,69.68
77,Jul 2019,89.09
78,Aug 2019,80.28
79,Sep 2019,69.64
80,Oct 2019,61.07
81,Nov 2019,62.46
82,Dec 2019,71.31
83,Jan 2020,96.27
84,Feb 2020,81.21
85,Mar 2020,69.07
86,Apr 2020,54.7
87,May 2020,59.57
88,Jun 2020,68.16
89,Jul 2020,87.18
90,Aug 2020,78.59
91,Sep 2020,68.2
