,Unnamed: 0,Unnamed: 1
0,Power Forwards & Futures (Data),
1,Source: OTC Global Holdings,
2,Region: Alberta,
3,Forward Term: Monthly,
4,Peak: On Peak,
5,As Of: 09/19/2013,
6,As Of : 9/19/2013,
7,Term,Alberta
8,Sep 2013,74.28
9,Oct 2013,93.72
10,Nov 2013,91.73
11,Dec 2013,90.4
12,Jan 2014,102.6
13,Feb 2014,86.65
14,Mar 2014,73.37
15,Apr 2014,61.51
16,May 2014,66.95
17,Jun 2014,76.57
18,Jul 2014,98.03
19,Aug 2014,88.2
20,Sep 2014,76.41
21,Oct 2014,68.45
22,Nov 2014,69.46
23,Dec 2014,78.57
24,Jan 2015,77.7
25,Feb 2015,65.47
26,Mar 2015,55.64
27,Apr 2015,50.48
28,May 2015,54.86
29,Jun 2015,62.72
30,Jul 2015,82.74
31,Aug 2015,74.43
32,Sep 2015,64.53
33,Oct 2015,67.51
34,Nov 2015,68.46
35,Dec 2015,77.54
36,Jan 2016,95.59
37,Feb 2016,80.56
38,Mar 2016,68.39
39,Apr 2016,53.81
40,May 2016,58.49
41,Jun 2016,66.87
42,Jul 2016,85.44
43,Aug 2016,76.87
44,Sep 2016,66.65
45,Oct 2016,58.32
46,Nov 2016,59.19
47,Dec 2016,67.14
48,Jan 2017,97.2
49,Feb 2017,81.94
50,Mar 2017,69.59
51,Apr 2017,54.83
52,May 2017,59.65
53,Jun 2017,68.18
54,Jul 2017,87.12
55,Aug 2017,78.4
56,Sep 2017,67.97
57,Oct 2017,59.53
58,Nov 2017,60.56
59,Dec 2017,68.72
60,Jan 2018,102.62
61,Feb 2018,86.5
62,Mar 2018,73.47
63,Apr 2018,57.79
64,May 2018,62.88
65,Jun 2018,71.88
66,Jul 2018,91.83
67,Aug 2018,82.68
68,Sep 2018,71.68
69,Oct 2018,62.84
70,Nov 2018,64.26
71,Dec 2018,73.22
72,Jan 2019,103.14
73,Feb 2019,86.96
74,Mar 2019,73.91
75,Apr 2019,58.48
76,May 2019,63.69
77,Jun 2019,72.86
78,Jul 2019,93.19
79,Aug 2019,84
80,Sep 2019,72.89
81,Oct 2019,63.94
82,Nov 2019,65.39
83,Dec 2019,74.47
84,Jan 2020,99.7
85,Feb 2020,84.08
86,Mar 2020,71.52
87,Apr 2020,56.87
88,May 2020,61.94
89,Jun 2020,70.86
90,Jul 2020,90.62
91,Aug 2020,81.69
