,Unnamed: 0,Unnamed: 1
0,Power Forwards & Futures (Data),
1,Source: OTC Global Holdings,
2,Region: Alberta,
3,Forward Term: Monthly,
4,Peak: On Peak,
5,As Of: 09/29/2013,
6,As Of : 9/27/2013,
7,Term,Alberta
8,Sep 2013,40.45
9,Oct 2013,70.9
10,Nov 2013,84.15
11,Dec 2013,85.29
12,Jan 2014,98.1
13,Feb 2014,83.17
14,Mar 2014,69.48
15,Apr 2014,58.11
16,May 2014,63.38
17,Jun 2014,72.57
18,Jul 2014,96.8
19,Aug 2014,87.12
20,Sep 2014,75.45
21,Oct 2014,67.32
22,Nov 2014,68.43
23,Dec 2014,77.59
24,Jan 2015,81.7
25,Feb 2015,68.93
26,Mar 2015,58.62
27,Apr 2015,50.11
28,May 2015,54.47
29,Jun 2015,62.3
30,Jul 2015,78.77
31,Aug 2015,70.85
32,Sep 2015,61.41
33,Oct 2015,63.39
34,Nov 2015,64.35
35,Dec 2015,72.92
36,Jan 2016,93.66
37,Feb 2016,78.95
38,Mar 2016,67.02
39,Apr 2016,52.88
40,May 2016,57.47
41,Jun 2016,65.71
42,Jul 2016,83.97
43,Aug 2016,75.55
44,Sep 2016,65.5
45,Oct 2016,57.33
46,Nov 2016,58.26
47,Dec 2016,66.28
48,Jan 2017,96.31
49,Feb 2017,81.19
50,Mar 2017,68.96
51,Apr 2017,54.5
52,May 2017,59.29
53,Jun 2017,67.78
54,Jul 2017,86.61
55,Aug 2017,77.94
56,Sep 2017,67.57
57,Oct 2017,59.18
58,Nov 2017,60.21
59,Dec 2017,68.33
60,Jan 2018,101.79
61,Feb 2018,85.82
62,Mar 2018,72.91
63,Apr 2018,57.53
64,May 2018,62.6
65,Jun 2018,71.55
66,Jul 2018,91.41
67,Aug 2018,82.31
68,Sep 2018,71.36
69,Oct 2018,62.56
70,Nov 2018,63.96
71,Dec 2018,72.86
72,Jan 2019,102.64
73,Feb 2019,86.55
74,Mar 2019,73.58
75,Apr 2019,58.28
76,May 2019,63.47
77,Jun 2019,72.61
78,Jul 2019,92.87
79,Aug 2019,83.71
80,Sep 2019,72.64
81,Oct 2019,63.72
82,Nov 2019,65.1
83,Dec 2019,74.14
84,Jan 2020,99.37
85,Feb 2020,83.8
86,Mar 2020,71.28
87,Apr 2020,56.74
88,May 2020,61.79
89,Jun 2020,70.69
90,Jul 2020,90.4
91,Aug 2020,81.49
