,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
0,Power Forwards & Futures (Data),,,,
1,Source: OTC Global Holdings,,,,
2,Region: ERCOT,,,,
3,Forward Term: Monthly,,,,
4,Peak: On Peak,,,,
5,As Of: 01/22/2013,,,,
6,As Of : 1/22/2013,,,,
7,Term,Houston Zone,North Zone,South Zone,West Zone
8,Jan 2013,27.94,28.45,28.61,24.6
9,Feb 2013,33.27,33.45,24.24,28.26
10,Mar 2013,36.14,35.44,27.16,27.27
11,Apr 2013,39.09,36.33,29.24,31.55
12,May 2013,39.74,37.62,33.47,34.95
13,Jun 2013,54.61,53.09,50.2,47.63
14,Jul 2013,81.99,82.57,75.18,83.33
15,Aug 2013,94.79,97.2,91.45,95.68
16,Sep 2013,45.67,44.66,43.98,45.29
17,Oct 2013,38.42,36.61,37.27,33.12
18,Nov 2013,29.85,33.66,35.57,27.76
19,Dec 2013,32.71,35.54,36.82,31.69
20,Jan 2014,38.97,36.53,37.34,31.61
21,Feb 2014,40.69,37,27.17,31.34
22,Mar 2014,41.18,39.31,30.37,30.15
23,Apr 2014,43.71,38.91,31.65,33.83
24,May 2014,47.97,40.42,36,37.19
25,Jun 2014,65.64,56.86,54,50.31
26,Jul 2014,108.53,94.97,86.22,94.64
27,Aug 2014,120.86,106.78,100.39,103.85
28,Sep 2014,52.73,45.78,45.21,46
29,Oct 2014,47.03,41.29,41.98,37.03
30,Nov 2014,34.67,36.47,38.92,29.73
31,Dec 2014,38.67,38.65,40.07,33.91
32,Jan 2015,40.91,38.27,39.02,32.96
33,Feb 2015,42.22,38.45,28.04,32.46
34,Mar 2015,44.44,42.53,32.8,32.56
35,Apr 2015,45.62,40.79,33.19,35.41
36,May 2015,48.85,41.25,36.85,37.88
37,Jun 2015,67.93,58.81,55.88,51.81
38,Jul 2015,110.74,99.36,90.33,99.33
39,Aug 2015,122.28,111.05,104.3,108.38
40,Sep 2015,53.13,45.84,45.29,45.98
41,Oct 2015,47.53,41.43,42.11,37.15
42,Nov 2015,36.05,36.56,38.34,29.97
43,Dec 2015,40.95,40.05,41.17,35.34
44,Jan 2016,35.95,33.01,33.69,28.51
45,Feb 2016,37.88,33.99,24.76,28.7
46,Mar 2016,39.61,37.1,28.69,28.46
47,Apr 2016,41.48,36.47,29.67,31.68
48,May 2016,44.96,37.33,33.47,34.32
49,Jun 2016,63.44,54.05,51.45,47.74
50,Jul 2016,104.99,93.22,84.75,93.14
51,Aug 2016,118.18,106.4,100.01,103.83
52,Sep 2016,52.28,44.9,44.38,44.98
53,Oct 2016,48.64,42.33,43.12,37.93
54,Nov 2016,37.21,38.23,40.37,31.19
55,Dec 2016,43.46,43.26,44.68,37.97
56,Jan 2017,36.82,33.85,34.5,29.28
57,Feb 2017,38.76,34.79,25.43,29.39
58,Mar 2017,40.53,38.04,29.39,29.17
59,Apr 2017,42.53,37.38,30.42,32.47
60,May 2017,46.09,38.3,34.3,35.23
61,Jun 2017,65.02,55.56,52.82,49
62,Jul 2017,107.75,95.64,86.92,95.55
63,Aug 2017,121.23,109.18,102.63,106.48
64,Sep 2017,53.74,46.13,45.52,46.26
65,Oct 2017,49.93,43.46,44.19,38.98
66,Nov 2017,38.34,39.37,41.66,32.2
67,Dec 2017,44.83,44.55,46.08,39.18
68,Jan 2018,38.14,34.97,35.63,30.28
69,Feb 2018,40.14,35.98,26.27,30.42
70,Mar 2018,42.11,39.39,30.44,30.21
71,Apr 2018,44.24,38.87,31.64,33.71
72,May 2018,48.04,39.85,35.7,36.63
73,Jun 2018,67.69,57.73,54.98,50.98
74,Jul 2018,111.96,99.47,90.39,99.44
75,Aug 2018,126.03,113.46,106.62,110.75
76,Sep 2018,55.89,47.97,47.38,48.04
77,Oct 2018,51.88,45.16,45.97,40.52
78,Nov 2018,39.85,40.92,43.34,33.41
79,Dec 2018,46.58,46.37,47.88,40.7
80,Jan 2019,40.76,37.6,38.11,31.68
81,Feb 2019,43.02,38.73,28.18,31.89
82,Mar 2019,44.95,42.35,32.55,31.46
83,Apr 2019,47.9,42.32,34.32,35.79
84,May 2019,50.79,42.13,38.02,37.17
85,Jun 2019,69.15,57.82,56.91,46.38
86,Jul 2019,128.3,117.93,105.17,119.59
87,Aug 2019,138.92,114.18,114.28,112.88
88,Sep 2019,60.88,47.89,48.87,47.08
89,Oct 2019,65.48,64.6,67.2,59.17
90,Nov 2019,41.03,41.87,42.34,36.45
91,Dec 2019,37.66,38.32,38.61,35.78
