,Unnamed: 0,Unnamed: 1
0,Power Forwards & Futures (Data),
1,Source: OTC Global Holdings,
2,Region: Alberta,
3,Forward Term: Monthly,
4,Peak: On Peak,
5,As Of: 09/15/2013,
6,As Of : 9/13/2013,
7,Term,Alberta
8,Sep 2013,80.85
9,Oct 2013,92.81
10,Nov 2013,88.35
11,Dec 2013,84.82
12,Jan 2014,96.68
13,Feb 2014,83.45
14,Mar 2014,69.44
15,Apr 2014,60.95
16,May 2014,66.4
17,Jun 2014,76.01
18,Jul 2014,96.54
19,Aug 2014,86.92
20,Sep 2014,75.36
21,Oct 2014,65.7
22,Nov 2014,66.7
23,Dec 2014,75.48
24,Jan 2015,76.12
25,Feb 2015,64.06
26,Mar 2015,54.45
27,Apr 2015,48.97
28,May 2015,53.22
29,Jun 2015,60.85
30,Jul 2015,80.79
31,Aug 2015,72.7
32,Sep 2015,63.03
33,Oct 2015,65.87
34,Nov 2015,66.82
35,Dec 2015,75.73
36,Jan 2016,91.71
37,Feb 2016,77.25
38,Mar 2016,65.55
39,Apr 2016,51.57
40,May 2016,56.08
41,Jun 2016,64.11
42,Jul 2016,81.95
43,Aug 2016,73.77
44,Sep 2016,63.96
45,Oct 2016,56.03
46,Nov 2016,56.87
47,Dec 2016,64.53
48,Jan 2017,95.94
49,Feb 2017,80.83
50,Mar 2017,68.61
51,Apr 2017,53.99
52,May 2017,58.74
53,Jun 2017,67.14
54,Jul 2017,85.81
55,Aug 2017,77.22
56,Sep 2017,66.95
57,Oct 2017,58.68
58,Nov 2017,59.7
59,Dec 2017,67.76
60,Jan 2018,101.27
61,Feb 2018,85.38
62,Mar 2018,72.51
63,Apr 2018,56.93
64,May 2018,61.94
65,Jun 2018,70.79
66,Jul 2018,90.44
67,Aug 2018,81.44
68,Sep 2018,70.61
69,Oct 2018,61.9
70,Nov 2018,63.31
71,Dec 2018,72.15
72,Jan 2019,101.78
73,Feb 2019,85.83
74,Mar 2019,72.94
75,Apr 2019,57.61
76,May 2019,62.75
77,Jun 2019,71.79
78,Jul 2019,91.83
79,Aug 2019,82.78
80,Sep 2019,71.83
81,Oct 2019,63.02
82,Nov 2019,64.47
83,Dec 2019,73.45
84,Jan 2020,98.36
85,Feb 2020,82.96
86,Mar 2020,70.56
87,Apr 2020,56.08
88,May 2020,61.07
89,Jun 2020,69.87
90,Jul 2020,89.37
91,Aug 2020,80.56
