,Unnamed: 0,Unnamed: 1
0,Power Forwards & Futures (Data),
1,Source: OTC Global Holdings,
2,Region: Alberta,
3,Forward Term: Monthly,
4,Peak: On Peak,
5,As Of: 05/29/2013,
6,As Of : 5/29/2013,
7,Term,Alberta
8,May 2013,98.09
9,Jun 2013,137.64
10,Jul 2013,136.44
11,Aug 2013,132.34
12,Sep 2013,127.62
13,Oct 2013,94.33
14,Nov 2013,95.54
15,Dec 2013,87.55
16,Jan 2014,85.18
17,Feb 2014,81.4
18,Mar 2014,79.74
19,Apr 2014,57.62
20,May 2014,63.07
21,Jun 2014,72.92
22,Jul 2014,100.51
23,Aug 2014,91.12
24,Sep 2014,78.71
25,Oct 2014,62.29
26,Nov 2014,63.19
27,Dec 2014,70.88
28,Jan 2015,76.11
29,Feb 2015,63.13
30,Mar 2015,57.76
31,Apr 2015,50.51
32,May 2015,55.36
33,Jun 2015,63.89
34,Jul 2015,85.59
35,Aug 2015,77.6
36,Sep 2015,67.09
37,Oct 2015,66.56
38,Nov 2015,67.82
39,Dec 2015,76.28
40,Jan 2016,80.93
41,Feb 2016,67.09
42,Mar 2016,61.36
43,Apr 2016,57.2
44,May 2016,62.87
45,Jun 2016,72.65
46,Jul 2016,90.7
47,Aug 2016,82.23
48,Sep 2016,71.1
49,Oct 2016,66.36
50,Nov 2016,67.67
51,Dec 2016,76.16
52,Jan 2017,84.18
53,Feb 2017,69.9
54,Mar 2017,63.96
55,Apr 2017,59.88
56,May 2017,65.79
57,Jun 2017,75.98
58,Jul 2017,94.8
59,Aug 2017,85.91
60,Sep 2017,74.28
61,Oct 2017,69.36
62,Nov 2017,70.97
63,Dec 2017,79.94
64,Jan 2018,85.14
65,Feb 2018,70.7
66,Mar 2018,64.73
67,Apr 2018,60.83
68,May 2018,66.83
69,Jun 2018,77.15
70,Jul 2018,96.21
71,Aug 2018,87.16
72,Sep 2018,75.36
73,Oct 2018,70.39
74,Nov 2018,72.06
75,Dec 2018,81.23
76,Jan 2019,85.62
77,Feb 2019,71.12
78,Mar 2019,65.18
79,Apr 2019,61.79
80,May 2019,67.97
81,Jun 2019,78.51
82,Jul 2019,97.89
83,Aug 2019,88.71
84,Sep 2019,76.71
85,Oct 2019,71.66
86,Nov 2019,73.25
87,Dec 2019,82.37
88,Jan 2020,92.4
89,Feb 2020,76.85
90,Mar 2020,70.53
91,Apr 2020,67.2
