,Unnamed: 0,Unnamed: 1
0,Power Forwards & Futures (Data),
1,Source: OTC Global Holdings,
2,Region: Alberta,
3,Forward Term: Monthly,
4,Peak: On Peak,
5,As Of: 07/15/2013,
6,As Of : 7/15/2013,
7,Term,Alberta
8,Jul 2013,103.3
9,Aug 2013,128.04
10,Sep 2013,115.76
11,Oct 2013,82.35
12,Nov 2013,78.44
13,Dec 2013,77.72
14,Jan 2014,84.57
15,Feb 2014,77.1
16,Mar 2014,69.65
17,Apr 2014,54.82
18,May 2014,59.7
19,Jun 2014,68.43
20,Jul 2014,88.96
21,Aug 2014,80.14
22,Sep 2014,69.65
23,Oct 2014,58.83
24,Nov 2014,59.84
25,Dec 2014,67.87
26,Jan 2015,73.71
27,Feb 2015,60.41
28,Mar 2015,54.93
29,Apr 2015,47.65
30,May 2015,51.83
31,Jun 2015,59.31
32,Jul 2015,78.48
33,Aug 2015,70.68
34,Sep 2015,61.38
35,Oct 2015,64.73
36,Nov 2015,65.66
37,Dec 2015,74.35
38,Jan 2016,76.96
39,Feb 2016,62.99
40,Mar 2016,57.12
41,Apr 2016,52.95
42,May 2016,57.62
43,Jun 2016,65.92
44,Jul 2016,81.72
45,Aug 2016,73.62
46,Sep 2016,63.96
47,Oct 2016,63.13
48,Nov 2016,64.22
49,Dec 2016,72.88
50,Jan 2017,80.93
51,Feb 2017,66.29
52,Mar 2017,60.13
53,Apr 2017,55.86
54,May 2017,60.78
55,Jun 2017,69.51
56,Jul 2017,86.13
57,Aug 2017,77.59
58,Sep 2017,67.46
59,Oct 2017,66.62
60,Nov 2017,68.22
61,Dec 2017,77.86
62,Jan 2018,84.91
63,Feb 2018,69.61
64,Mar 2018,63.22
65,Apr 2018,59.05
66,May 2018,64.24
67,Jun 2018,73.45
68,Jul 2018,91.01
69,Aug 2018,82.01
70,Sep 2018,71.32
71,Oct 2018,70.49
72,Nov 2018,72.21
73,Dec 2018,82.38
74,Jan 2019,85.25
75,Feb 2019,69.97
76,Mar 2019,63.64
77,Apr 2019,59.88
78,May 2019,65.26
79,Jun 2019,74.69
80,Jul 2019,92.58
81,Aug 2019,83.49
82,Sep 2019,72.59
83,Oct 2019,71.69
84,Nov 2019,73.29
85,Dec 2019,83.35
86,Jan 2020,92.08
87,Feb 2020,75.59
88,Mar 2020,68.81
89,Apr 2020,65.12
90,May 2020,70.95
91,Jun 2020,81.16
