,Unnamed: 0,Unnamed: 1
0,Power Forwards & Futures (Data),
1,Source: OTC Global Holdings,
2,Region: Alberta,
3,Forward Term: Monthly,
4,Peak: On Peak,
5,As Of: 10/22/2013,
6,As Of : 10/22/2013,
7,Term,Alberta
8,Oct 2013,78.77
9,Nov 2013,73.32
10,Dec 2013,77.54
11,Jan 2014,88.49
12,Feb 2014,79.83
13,Mar 2014,78.69
14,Apr 2014,65
15,May 2014,64.59
16,Jun 2014,61.66
17,Jul 2014,94.35
18,Aug 2014,84.9
19,Sep 2014,73.45
20,Oct 2014,67
21,Nov 2014,68
22,Dec 2014,76.88
23,Jan 2015,78.17
24,Feb 2015,65.92
25,Mar 2015,56.07
26,Apr 2015,51.1
27,May 2015,55.58
28,Jun 2015,63.54
29,Jul 2015,74.92
30,Aug 2015,67.37
31,Sep 2015,58.39
32,Oct 2015,60.93
33,Nov 2015,61.86
34,Dec 2015,69.99
35,Jan 2016,89.15
36,Feb 2016,75.16
37,Mar 2016,63.78
38,Apr 2016,50.31
39,May 2016,54.69
40,Jun 2016,62.55
41,Jul 2016,79.94
42,Aug 2016,71.95
43,Sep 2016,62.38
44,Oct 2016,54.63
45,Nov 2016,55.49
46,Dec 2016,63.12
47,Jan 2017,92.76
48,Feb 2017,78.17
49,Mar 2017,66.34
50,Apr 2017,52.32
51,May 2017,56.9
52,Jun 2017,65.03
53,Jul 2017,83.09
54,Aug 2017,74.76
55,Sep 2017,64.82
56,Oct 2017,56.78
57,Nov 2017,57.75
58,Dec 2017,65.62
59,Jan 2018,100.64
60,Feb 2018,84.86
61,Mar 2018,72.09
62,Apr 2018,56.62
63,May 2018,61.6
64,Jun 2018,70.4
65,Jul 2018,89.94
66,Aug 2018,80.97
67,Sep 2018,70.2
68,Oct 2018,61.55
69,Nov 2018,63
70,Dec 2018,71.89
71,Jan 2019,101.58
72,Feb 2019,85.67
73,Mar 2019,72.82
74,Apr 2019,57.61
75,May 2019,62.75
76,Jun 2019,71.8
77,Jul 2019,91.85
78,Aug 2019,82.8
79,Sep 2019,71.85
80,Oct 2019,63.04
81,Nov 2019,64.51
82,Dec 2019,73.64
83,Jan 2020,99.54
84,Feb 2020,83.97
85,Mar 2020,71.44
86,Apr 2020,56.82
87,May 2020,61.88
88,Jun 2020,70.8
89,Jul 2020,90.56
90,Aug 2020,81.64
91,Sep 2020,70.87
