,Unnamed: 0,Unnamed: 1
0,Power Forwards & Futures (Data),
1,Source: OTC Global Holdings,
2,Region: Alberta,
3,Forward Term: Monthly,
4,Peak: On Peak,
5,As Of: 10/30/2013,
6,As Of : 10/30/2013,
7,Term,Alberta
8,Oct 2013,57.69
9,Nov 2013,73.95
10,Dec 2013,79.19
11,Jan 2014,90.03
12,Feb 2014,81.7
13,Mar 2014,74.06
14,Apr 2014,72.42
15,May 2014,65.76
16,Jun 2014,63.55
17,Jul 2014,84.98
18,Aug 2014,85.72
19,Sep 2014,84.25
20,Oct 2014,66.66
21,Nov 2014,67.64
22,Dec 2014,76.49
23,Jan 2015,78
24,Feb 2015,65.88
25,Mar 2015,56.13
26,Apr 2015,51.57
27,May 2015,56.09
28,Jun 2015,64.14
29,Jul 2015,76.24
30,Aug 2015,68.56
31,Sep 2015,59.42
32,Oct 2015,61.3
33,Nov 2015,62.2
34,Dec 2015,70.42
35,Jan 2016,89.62
36,Feb 2016,75.6
37,Mar 2016,64.26
38,Apr 2016,50.82
39,May 2016,55.24
40,Jun 2016,63.16
41,Jul 2016,80.71
42,Aug 2016,72.63
43,Sep 2016,62.97
44,Oct 2016,55.13
45,Nov 2016,55.99
46,Dec 2016,63.69
47,Jan 2017,92.16
48,Feb 2017,77.7
49,Mar 2017,65.96
50,Apr 2017,52.09
51,May 2017,56.65
52,Jun 2017,64.75
53,Jul 2017,82.74
54,Aug 2017,74.44
55,Sep 2017,64.54
56,Oct 2017,56.54
57,Nov 2017,57.51
58,Dec 2017,65.36
59,Jan 2018,99.06
60,Feb 2018,83.53
61,Mar 2018,70.95
62,Apr 2018,55.84
63,May 2018,60.74
64,Jun 2018,69.42
65,Jul 2018,88.69
66,Aug 2018,79.85
67,Sep 2018,69.23
68,Oct 2018,60.7
69,Nov 2018,62.11
70,Dec 2018,70.86
71,Jan 2019,99.88
72,Feb 2019,84.24
73,Mar 2019,71.6
74,Apr 2019,56.51
75,May 2019,61.55
76,Jun 2019,70.43
77,Jul 2019,90.04
78,Aug 2019,81.14
79,Sep 2019,70.37
80,Oct 2019,61.71
81,Nov 2019,63.16
82,Dec 2019,72.12
83,Jan 2020,97.45
84,Feb 2020,82.21
85,Mar 2020,69.93
86,Apr 2020,55.49
87,May 2020,60.42
88,Jun 2020,69.12
89,Jul 2020,88.4
90,Aug 2020,79.68
91,Sep 2020,69.15
