,Unnamed: 0,Unnamed: 1
0,Power Forwards & Futures (Data),
1,Source: OTC Global Holdings,
2,Region: Alberta,
3,Forward Term: Monthly,
4,Peak: On Peak,
5,As Of: 10/05/2013,
6,As Of : 10/4/2013,
7,Term,Alberta
8,Oct 2013,80.7
9,Nov 2013,84.2
10,Dec 2013,84.69
11,Jan 2014,93.66
12,Feb 2014,81.45
13,Mar 2014,70.49
14,Apr 2014,56.74
15,May 2014,61.88
16,Jun 2014,70.92
17,Jul 2014,94.52
18,Aug 2014,85.08
19,Sep 2014,73.68
20,Oct 2014,65.54
21,Nov 2014,66.54
22,Dec 2014,75.5
23,Jan 2015,80.34
24,Feb 2015,67.75
25,Mar 2015,57.6
26,Apr 2015,49.82
27,May 2015,54.16
28,Jun 2015,61.97
29,Jul 2015,76.69
30,Aug 2015,68.98
31,Sep 2015,59.79
32,Oct 2015,60.93
33,Nov 2015,61.88
34,Dec 2015,70.18
35,Jan 2016,90.75
36,Feb 2016,76.48
37,Mar 2016,64.9
38,Apr 2016,51.15
39,May 2016,55.6
40,Jun 2016,63.58
41,Jul 2016,81.26
42,Aug 2016,73.12
43,Sep 2016,63.39
44,Oct 2016,55.49
45,Nov 2016,56.41
46,Dec 2016,64.23
47,Jan 2017,92.89
48,Feb 2017,78.3
49,Mar 2017,66.48
50,Apr 2017,52.49
51,May 2017,57.11
52,Jun 2017,65.29
53,Jul 2017,83.44
54,Aug 2017,75.09
55,Sep 2017,65.1
56,Oct 2017,57.03
57,Nov 2017,58.04
58,Dec 2017,65.92
59,Jan 2018,100.2
60,Feb 2018,84.47
61,Mar 2018,71.74
62,Apr 2018,56.62
63,May 2018,61.61
64,Jun 2018,70.44
65,Jul 2018,90
66,Aug 2018,81.04
67,Sep 2018,70.26
68,Oct 2018,61.6
69,Nov 2018,63.01
70,Dec 2018,71.83
71,Jan 2019,100.94
72,Feb 2019,85.12
73,Mar 2019,72.35
74,Apr 2019,57.32
75,May 2019,62.43
76,Jun 2019,71.42
77,Jul 2019,91.36
78,Aug 2019,82.36
79,Sep 2019,71.47
80,Oct 2019,62.7
81,Nov 2019,64.08
82,Dec 2019,73.02
83,Jan 2020,98.62
84,Feb 2020,83.16
85,Mar 2020,70.72
86,Apr 2020,56.26
87,May 2020,61.27
88,Jun 2020,70.1
89,Jul 2020,89.66
90,Aug 2020,80.83
91,Sep 2020,70.17
