,Unnamed: 0,Unnamed: 1
0,Power Forwards & Futures (Data),
1,Source: OTC Global Holdings,
2,Region: Alberta,
3,Forward Term: Monthly,
4,Peak: On Peak,
5,As Of: 10/09/2013,
6,As Of : 10/9/2013,
7,Term,Alberta
8,Oct 2013,56.31
9,Nov 2013,69.21
10,Dec 2013,77.8
11,Jan 2014,88.56
12,Feb 2014,81.98
13,Mar 2014,69.25
14,Apr 2014,71.13
15,May 2014,60.72
16,Jun 2014,59.24
17,Jul 2014,93.53
18,Aug 2014,84.11
19,Sep 2014,72.81
20,Oct 2014,64.82
21,Nov 2014,65.73
22,Dec 2014,74.36
23,Jan 2015,77.69
24,Feb 2015,65.44
25,Mar 2015,55.61
26,Apr 2015,50.14
27,May 2015,54.49
28,Jun 2015,62.32
29,Jul 2015,74.15
30,Aug 2015,66.69
31,Sep 2015,57.81
32,Oct 2015,60.6
33,Nov 2015,61.5
34,Dec 2015,69.67
35,Jan 2016,88.88
36,Feb 2016,74.88
37,Mar 2016,63.54
38,Apr 2016,49.96
39,May 2016,54.31
40,Jun 2016,62.09
41,Jul 2016,79.32
42,Aug 2016,71.39
43,Sep 2016,61.9
44,Oct 2016,54.18
45,Nov 2016,55.02
46,Dec 2016,62.56
47,Jan 2017,93.12
48,Feb 2017,78.48
49,Mar 2017,66.62
50,Apr 2017,52.46
51,May 2017,57.06
52,Jun 2017,65.23
53,Jul 2017,83.36
54,Aug 2017,75.01
55,Sep 2017,65.04
56,Oct 2017,56.96
57,Nov 2017,57.92
58,Dec 2017,65.7
59,Jan 2018,100.44
60,Feb 2018,84.66
61,Mar 2018,71.9
62,Apr 2018,56.58
63,May 2018,61.56
64,Jun 2018,70.38
65,Jul 2018,89.92
66,Aug 2018,80.97
67,Sep 2018,70.2
68,Oct 2018,61.54
69,Nov 2018,62.89
70,Dec 2018,71.63
71,Jan 2019,100.83
72,Feb 2019,85.02
73,Mar 2019,72.27
74,Apr 2019,57.34
75,May 2019,62.45
76,Jun 2019,71.44
77,Jul 2019,91.38
78,Aug 2019,82.37
79,Sep 2019,71.48
80,Oct 2019,62.71
81,Nov 2019,64.08
82,Dec 2019,73
83,Jan 2020,98.49
84,Feb 2020,83.07
85,Mar 2020,70.67
86,Apr 2020,56.29
87,May 2020,61.3
88,Jun 2020,70.14
89,Jul 2020,89.7
90,Aug 2020,80.86
91,Sep 2020,70.19
