,Unnamed: 0,Unnamed: 1
0,Power Forwards & Futures (Data),
1,Source: OTC Global Holdings,
2,Region: Alberta,
3,Forward Term: Monthly,
4,Peak: On Peak,
5,As Of: 06/25/2013,
6,As Of : 6/25/2013,
7,Term,Alberta
8,Jun 2013,60.17
9,Jul 2013,138.73
10,Aug 2013,132.4
11,Sep 2013,121.42
12,Oct 2013,88.9
13,Nov 2013,82.88
14,Dec 2013,82.25
15,Jan 2014,85.96
16,Feb 2014,78.75
17,Mar 2014,72.5
18,Apr 2014,54.29
19,May 2014,59.25
20,Jun 2014,67.9
21,Jul 2014,92.11
22,Aug 2014,87.91
23,Sep 2014,75.56
24,Oct 2014,62.94
25,Nov 2014,63.96
26,Dec 2014,72.52
27,Jan 2015,77.77
28,Feb 2015,63.65
29,Mar 2015,57.73
30,Apr 2015,48.88
31,May 2015,53.37
32,Jun 2015,61.02
33,Jul 2015,80.87
34,Aug 2015,77.1
35,Sep 2015,66.27
36,Oct 2015,69.19
37,Nov 2015,70.36
38,Dec 2015,79.96
39,Jan 2016,82.18
40,Feb 2016,67.26
41,Mar 2016,60.95
42,Apr 2016,55.02
43,May 2016,60.13
44,Jun 2016,68.8
45,Jul 2016,85.64
46,Aug 2016,81.68
47,Sep 2016,70.26
48,Oct 2016,68.87
49,Nov 2016,70.21
50,Dec 2016,79.91
51,Jan 2017,86.19
52,Feb 2017,70.58
53,Mar 2017,64
54,Apr 2017,57.93
55,May 2017,63.28
56,Jun 2017,72.33
57,Jul 2017,90.01
58,Aug 2017,85.8
59,Sep 2017,73.86
60,Oct 2017,72.39
61,Nov 2017,74.03
62,Dec 2017,84.3
63,Jan 2018,90.71
64,Feb 2018,74.36
65,Mar 2018,67.48
66,Apr 2018,61.6
67,May 2018,67.29
68,Jun 2018,76.88
69,Jul 2018,95.63
70,Aug 2018,91.22
71,Sep 2018,78.55
72,Oct 2018,77.07
73,Nov 2018,78.85
74,Dec 2018,89.86
75,Jan 2019,91.64
76,Feb 2019,75.13
77,Mar 2019,68.25
78,Apr 2019,62.55
79,May 2019,68.43
80,Jun 2019,78.28
81,Jul 2019,97.41
82,Aug 2019,92.99
83,Sep 2019,80.05
84,Oct 2019,78.48
85,Nov 2019,80.13
86,Dec 2019,91.04
87,Jan 2020,100.62
88,Feb 2020,82.5
89,Mar 2020,75
90,Apr 2020,68.77
91,May 2020,75.23
