,Unnamed: 0,Unnamed: 1
0,Power Forwards & Futures (Data),
1,Source: OTC Global Holdings,
2,Region: Alberta,
3,Forward Term: Monthly,
4,Peak: On Peak,
5,As Of: 09/18/2013,
6,As Of : 9/18/2013,
7,Term,Alberta
8,Sep 2013,74.07
9,Oct 2013,98.42
10,Nov 2013,93.42
11,Dec 2013,90.69
12,Jan 2014,102.47
13,Feb 2014,85.68
14,Mar 2014,72.59
15,Apr 2014,61.54
16,May 2014,66.98
17,Jun 2014,76.59
18,Jul 2014,97.08
19,Aug 2014,87.34
20,Sep 2014,75.67
21,Oct 2014,68.5
22,Nov 2014,69.53
23,Dec 2014,78.62
24,Jan 2015,77.94
25,Feb 2015,65.68
26,Mar 2015,55.76
27,Apr 2015,50.74
28,May 2015,55.13
29,Jun 2015,63.03
30,Jul 2015,82.88
31,Aug 2015,74.56
32,Sep 2015,64.64
33,Oct 2015,67.67
34,Nov 2015,68.64
35,Dec 2015,77.77
36,Jan 2016,95.04
37,Feb 2016,80.09
38,Mar 2016,67.98
39,Apr 2016,53.53
40,May 2016,58.19
41,Jun 2016,66.52
42,Jul 2016,85
43,Aug 2016,76.48
44,Sep 2016,66.31
45,Oct 2016,58.03
46,Nov 2016,58.9
47,Dec 2016,66.83
48,Jan 2017,97
49,Feb 2017,81.73
50,Mar 2017,69.4
51,Apr 2017,54.66
52,May 2017,59.47
53,Jun 2017,67.98
54,Jul 2017,86.86
55,Aug 2017,78.17
56,Sep 2017,67.77
57,Oct 2017,59.36
58,Nov 2017,60.4
59,Dec 2017,68.55
60,Jan 2018,102.61
61,Feb 2018,86.52
62,Mar 2018,73.5
63,Apr 2018,57.78
64,May 2018,62.88
65,Jun 2018,71.88
66,Jul 2018,91.83
67,Aug 2018,82.69
68,Sep 2018,71.69
69,Oct 2018,62.85
70,Nov 2018,64.28
71,Dec 2018,73.26
72,Jan 2019,103.36
73,Feb 2019,87.16
74,Mar 2019,74.08
75,Apr 2019,58.59
76,May 2019,63.81
77,Jun 2019,73
78,Jul 2019,93.38
79,Aug 2019,84.17
80,Sep 2019,73.04
81,Oct 2019,64.07
82,Nov 2019,65.54
83,Dec 2019,74.65
84,Jan 2020,99.93
85,Feb 2020,84.29
86,Mar 2020,71.7
87,Apr 2020,57
88,May 2020,62.07
89,Jun 2020,71.02
90,Jul 2020,90.83
91,Aug 2020,81.88
