,Unnamed: 0,Unnamed: 1
0,Power Forwards & Futures (Data),
1,Source: OTC Global Holdings,
2,Region: Alberta,
3,Forward Term: Monthly,
4,Peak: On Peak,
5,As Of: 06/04/2013,
6,As Of : 6/4/2013,
7,Term,Alberta
8,Jun 2013,122.62
9,Jul 2013,126.96
10,Aug 2013,134.03
11,Sep 2013,113.96
12,Oct 2013,90.45
13,Nov 2013,86.59
14,Dec 2013,82.07
15,Jan 2014,83.85
16,Feb 2014,82.12
17,Mar 2014,80.43
18,Apr 2014,58.5
19,May 2014,63.45
20,Jun 2014,72.7
21,Jul 2014,97.31
22,Aug 2014,89.41
23,Sep 2014,76.21
24,Oct 2014,63.94
25,Nov 2014,64.9
26,Dec 2014,73.64
27,Jan 2015,79.3
28,Feb 2015,64.67
29,Mar 2015,58.57
30,Apr 2015,50.62
31,May 2015,55
32,Jun 2015,62.88
33,Jul 2015,83.55
34,Aug 2015,76.75
35,Sep 2015,65.49
36,Oct 2015,69
37,Nov 2015,70.23
38,Dec 2015,80.06
39,Jan 2016,84.24
40,Feb 2016,68.68
41,Mar 2016,62.16
42,Apr 2016,57.56
43,May 2016,62.59
44,Jun 2016,71.62
45,Jul 2016,88.71
46,Aug 2016,81.48
47,Sep 2016,69.56
48,Oct 2016,68.84
49,Nov 2016,70.14
50,Dec 2016,79.91
51,Jan 2017,87.55
52,Feb 2017,71.48
53,Mar 2017,64.71
54,Apr 2017,60.11
55,May 2017,65.34
56,Jun 2017,74.7
57,Jul 2017,92.47
58,Aug 2017,84.9
59,Sep 2017,72.48
60,Oct 2017,71.74
61,Nov 2017,73.33
62,Dec 2017,83.62
63,Jan 2018,92.12
64,Feb 2018,75.23
65,Mar 2018,68.16
66,Apr 2018,63.66
67,May 2018,69.2
68,Jun 2018,79.08
69,Jul 2018,97.85
70,Aug 2018,89.84
71,Sep 2018,76.71
72,Oct 2018,75.97
73,Nov 2018,77.69
74,Dec 2018,88.65
75,Jan 2019,92.49
76,Feb 2019,75.57
77,Mar 2019,68.55
78,Apr 2019,64.66
79,May 2019,70.39
80,Jun 2019,80.5
81,Jul 2019,99.58
82,Aug 2019,91.42
83,Sep 2019,78.05
84,Oct 2019,77.29
85,Nov 2019,78.92
86,Dec 2019,89.81
87,Jan 2020,101.53
88,Feb 2020,82.94
89,Mar 2020,75.27
90,Apr 2020,71.19
91,May 2020,77.5
