,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
0,Power Forwards & Futures (Data),,,,
1,Source: OTC Global Holdings,,,,
2,Region: ERCOT,,,,
3,Forward Term: Monthly,,,,
4,Peak: On Peak,,,,
5,As Of: 11/17/2013,,,,
6,As Of : 11/15/2013,,,,
7,Term,Houston Zone,North Zone,South Zone,West Zone
8,Nov 2013,53.08,49.73,49.68,47.93
9,Dec 2013,32.11,31.6,31.01,30.9
10,Jan 2014,33.31,38.01,33.94,33.97
11,Feb 2014,31.58,32.21,32.19,32.2
12,Mar 2014,36.01,32.89,34.62,33.65
13,Apr 2014,39.01,36.72,38.72,34.76
14,May 2014,38.44,36.08,38.12,35.14
15,Jun 2014,50.32,49.23,49.24,48.25
16,Jul 2014,64.17,65.37,64.32,66.4
17,Aug 2014,90.05,90.73,90.74,92.71
18,Sep 2014,43.43,45.01,42.34,41.4
19,Oct 2014,37.76,36.81,36.57,33.75
20,Nov 2014,31.63,37.18,30.34,28.63
21,Dec 2014,30.09,38.06,37.12,37.1
22,Jan 2015,36.87,40.04,37.51,41.46
23,Feb 2015,36.65,40.12,37.3,37.25
24,Mar 2015,40.17,38.93,38.99,36.2
25,Apr 2015,46.18,42.82,44.85,39.71
26,May 2015,47.18,42.02,45.25,41.04
27,Jun 2015,58.68,56.16,56.15,54
28,Jul 2015,72.39,72.68,72.69,73.73
29,Aug 2015,100.32,101.2,101.19,103.16
30,Sep 2015,43.9,41.19,42.05,39.44
31,Oct 2015,33.06,29.92,31.49,28.35
32,Nov 2015,29.43,28.53,28.5,26.32
33,Dec 2015,26.15,31.86,31.06,31.87
34,Jan 2016,29.05,29.58,36.1,31.71
35,Feb 2016,37.47,37.33,37.22,37.15
36,Mar 2016,39.44,37.32,37.36,34.53
37,Apr 2016,36.16,38.42,40.35,35.49
38,May 2016,39.45,35.09,36.05,32.54
39,Jun 2016,52.42,50.13,50.14,47.12
40,Jul 2016,64.8,64.86,63.91,65.79
41,Aug 2016,101.45,102.1,101.2,103.11
42,Sep 2016,50.19,46.08,47.14,44.07
43,Oct 2016,38.8,35.01,33.58,29.63
44,Nov 2016,28.72,27.66,27.67,24.98
45,Dec 2016,25.49,30.89,30.12,30.18
46,Jan 2017,27.2,27.65,33.14,29.58
47,Feb 2017,35.04,34.83,34.71,34.6
48,Mar 2017,36.71,36.04,36.08,33.25
49,Apr 2017,34.58,37.89,38.89,33.15
50,May 2017,37.87,33.6,35.23,30.33
51,Jun 2017,48.02,44.77,45.73,41.82
52,Jul 2017,51.81,51.55,50.61,51.54
53,Aug 2017,88.6,88.95,88.05,88.98
54,Sep 2017,48.72,44.68,45.74,42.71
55,Oct 2017,38.18,34.49,32.47,28.54
56,Nov 2017,28.34,26.85,26.85,24.67
57,Dec 2017,25.18,31,30.26,30.24
58,Jan 2018,26.46,26.42,32.14,28.03
59,Feb 2018,33.31,33.83,32.93,32.76
60,Mar 2018,36.46,35.8,35.85,32.17
61,Apr 2018,34.26,36.75,38.64,32.96
62,May 2018,38.91,34.55,35.48,30.4
63,Jun 2018,45.99,42.7,42.71,38.8
64,Jul 2018,49.04,48.75,47.79,47.83
65,Aug 2018,85.07,85.48,84.6,84.61
66,Sep 2018,45.92,42.98,43.06,40.16
67,Oct 2018,39.19,35.47,33.3,28.42
68,Nov 2018,28.79,27.29,27.26,24.48
69,Dec 2018,25.18,31.56,30.78,30.73
70,Jan 2019,29.8,29.46,37.16,28.95
71,Feb 2019,37.42,37.88,37.06,37.13
72,Mar 2019,39.78,39.34,39.33,35.13
73,Apr 2019,35.78,38.33,40.45,34.15
74,May 2019,37.66,33.26,34.13,28.95
75,Jun 2019,43.18,39.87,39.89,36.02
76,Jul 2019,45.84,45.44,43.6,44.5
77,Aug 2019,82.04,82.32,80.38,81.39
78,Sep 2019,47.44,44.32,44.34,41.29
79,Oct 2019,42.91,38.78,36.17,31.28
80,Nov 2019,32.73,30.86,30.86,28.19
81,Dec 2019,28.6,29.9,29.11,29.04
82,Jan 2020,29.74,30.09,37.57,29.62
83,Feb 2020,35.77,36.19,35.35,35.4
84,Mar 2020,39.26,38.66,38.63,35.56
85,Apr 2020,36.28,38.61,40.61,33.4
86,May 2020,37.34,32.97,34.6,29.53
87,Jun 2020,42.6,40.2,40.2,36.41
88,Jul 2020,46.08,45.68,43.86,44.75
89,Aug 2020,82.87,83.09,82.16,83.19
90,Sep 2020,47.75,43.59,44.63,41.63
91,Oct 2020,49.3,48.54,37.87,36.63
