,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
0,Power Forwards & Futures (Data),,,,
1,Source: OTC Global Holdings,,,,
2,Region: ERCOT,,,,
3,Forward Term: Monthly,,,,
4,Peak: On Peak,,,,
5,As Of: 07/12/2014,,,,
6,As Of : 7/11/2014,,,,
7,Term,Houston Zone,North Zone,South Zone,West Zone
8,Jul 2014,45.66,44.82,44.5,45.88
9,Aug 2014,59.13,59.55,58.42,61.68
10,Sep 2014,48.82,45.88,46.15,46.92
11,Oct 2014,42.77,40.03,40.07,39.27
12,Nov 2014,39.57,38.07,38.23,37.09
13,Dec 2014,38.89,38.63,38.56,37.63
14,Jan 2015,43.14,43.82,42.99,42.6
15,Feb 2015,43.05,43.72,42.89,42.52
16,Mar 2015,45.48,42.47,43.03,38.68
17,Apr 2015,45.67,42.71,43.19,41.25
18,May 2015,43.25,39.52,40.2,38.36
19,Jun 2015,52.41,50.12,50.18,49.98
20,Jul 2015,63.58,63.68,63.33,64.38
21,Aug 2015,83.05,83.06,82.7,83.93
22,Sep 2015,47.53,45.42,45.68,45.72
23,Oct 2015,40.12,38.58,38.03,36.16
24,Nov 2015,39.09,37.52,36.96,35.08
25,Dec 2015,39.6,38.17,37.59,35.65
26,Jan 2016,43.51,44.19,43.36,42.97
27,Feb 2016,43.37,44.04,43.21,42.84
28,Mar 2016,45.92,42.88,43.45,39.05
29,Apr 2016,46.26,43.26,43.74,41.78
30,May 2016,44.03,40.23,40.92,39.04
31,Jun 2016,53.29,50.96,51.03,50.82
32,Jul 2016,64.55,64.65,64.29,65.36
33,Aug 2016,84.38,84.39,84.04,85.29
34,Sep 2016,48.39,46.23,46.5,46.54
35,Oct 2016,40.9,39.33,38.76,36.86
36,Nov 2016,40.04,38.43,37.85,35.93
37,Dec 2016,40.65,39.18,38.6,36.6
38,Jan 2017,44.72,45.42,44.56,44.16
39,Feb 2017,44.63,45.32,44.47,44.08
40,Mar 2017,47.29,44.16,44.75,40.22
41,Apr 2017,47.61,44.53,45.02,43.01
42,May 2017,45.36,41.45,42.15,40.22
43,Jun 2017,54.96,52.56,52.62,52.41
44,Jul 2017,66.72,66.83,66.46,67.56
45,Aug 2017,87.37,87.38,87.01,88.3
46,Sep 2017,50.19,47.95,48.23,48.27
47,Oct 2017,42.47,40.84,40.25,38.28
48,Nov 2017,41.57,39.9,39.3,37.31
49,Dec 2017,42.17,40.64,40.03,37.96
50,Jan 2018,46.34,47.06,46.18,45.75
51,Feb 2018,46.25,46.97,46.08,45.68
52,Mar 2018,49.03,45.79,46.4,41.7
53,Apr 2018,49.42,46.21,46.73,44.64
54,May 2018,47.07,43.01,43.75,41.74
55,Jun 2018,56.9,54.41,54.48,54.26
56,Jul 2018,68.95,69.06,68.68,69.82
57,Aug 2018,90.38,90.39,90,91.34
58,Sep 2018,52.02,49.7,49.99,50.04
59,Oct 2018,44.06,42.36,41.75,39.71
60,Nov 2018,43.26,41.52,40.9,38.82
61,Dec 2018,43.87,42.28,41.65,39.5
62,Jan 2019,48.03,48.79,47.87,47.43
63,Feb 2019,47.93,48.68,47.76,47.34
64,Mar 2019,50.82,47.45,48.08,43.22
65,Apr 2019,51.26,47.94,48.47,46.31
66,May 2019,48.82,44.61,45.38,43.3
67,Jun 2019,59.01,56.43,56.5,56.27
68,Jul 2019,71.49,71.61,71.21,72.39
69,Aug 2019,93.69,93.71,93.31,94.7
70,Sep 2019,53.93,51.53,51.82,51.87
71,Oct 2019,45.66,43.9,43.27,41.15
72,Nov 2019,44.81,43.01,42.36,40.21
73,Dec 2019,45.47,43.83,43.17,40.93
74,Jan 2020,49.55,50.33,49.38,48.93
75,Feb 2020,49.45,50.22,49.27,48.85
76,Mar 2020,52.45,48.98,49.63,44.61
77,Apr 2020,52.95,49.52,50.07,47.83
78,May 2020,50.53,46.18,46.97,44.81
79,Jun 2020,61.15,58.47,58.55,58.31
80,Jul 2020,74.27,74.39,73.98,75.2
81,Aug 2020,97.55,97.56,97.14,98.59
82,Sep 2020,56.14,53.64,53.95,54
83,Oct 2020,47.55,45.72,45.07,42.86
84,Nov 2020,46.61,44.74,44.06,41.83
85,Dec 2020,47.27,45.56,44.88,42.56
86,Jan 2021,51.42,52.22,51.24,50.77
87,Feb 2021,51.32,52.12,51.14,50.69
88,Mar 2021,54.46,50.85,51.53,46.32
89,Apr 2021,54.98,51.42,51.99,49.67
90,May 2021,52.52,47.99,48.81,46.57
91,Jun 2021,63.58,60.81,60.88,60.64
