,Unnamed: 0,Unnamed: 1
0,Power Forwards & Futures (Data),
1,Source: OTC Global Holdings,
2,Region: Alberta,
3,Forward Term: Monthly,
4,Peak: On Peak,
5,As Of: 06/30/2013,
6,As Of : 6/28/2013,
7,Term,Alberta
8,Jun 2013,67.11
9,Jul 2013,137.37
10,Aug 2013,131.8
11,Sep 2013,116.91
12,Oct 2013,88.03
13,Nov 2013,81.66
14,Dec 2013,81.73
15,Jan 2014,84.76
16,Feb 2014,77.79
17,Mar 2014,71.53
18,Apr 2014,55.45
19,May 2014,60.57
20,Jun 2014,69.48
21,Jul 2014,90.93
22,Aug 2014,80.36
23,Sep 2014,69.51
24,Oct 2014,61.26
25,Nov 2014,62.85
26,Dec 2014,71.31
27,Jan 2015,64.61
28,Feb 2015,68.63
29,Mar 2015,62.28
30,Apr 2015,49.11
31,May 2015,53.61
32,Jun 2015,61.36
33,Jul 2015,79.64
34,Aug 2015,70.5
35,Sep 2015,60.95
36,Oct 2015,66.21
37,Nov 2015,68
38,Dec 2015,77.26
39,Jan 2016,81.67
40,Feb 2016,66.56
41,Mar 2016,60.3
42,Apr 2016,55.41
43,May 2016,60.49
44,Jun 2016,69.22
45,Jul 2016,84.07
46,Aug 2016,74.42
47,Sep 2016,64.38
48,Oct 2016,65.88
49,Nov 2016,67.83
50,Dec 2016,77.24
51,Jan 2017,86.09
52,Feb 2017,70.18
53,Mar 2017,63.63
54,Apr 2017,58.71
55,May 2017,64.08
56,Jun 2017,73.31
57,Jul 2017,89.01
58,Aug 2017,78.79
59,Sep 2017,68.22
60,Oct 2017,69.84
61,Nov 2017,72.14
62,Dec 2017,82.25
63,Jan 2018,90.75
64,Feb 2018,74.03
65,Mar 2018,67.18
66,Apr 2018,62.33
67,May 2018,68.01
68,Jun 2018,77.75
69,Jul 2018,94.36
70,Aug 2018,83.53
71,Sep 2018,72.33
72,Oct 2018,74.09
73,Nov 2018,76.47
74,Dec 2018,87.11
75,Jan 2019,91.3
76,Feb 2019,74.49
77,Mar 2019,67.66
78,Apr 2019,63.22
79,May 2019,69.1
80,Jun 2019,79.05
81,Jul 2019,95.97
82,Aug 2019,85.02
83,Sep 2019,73.6
84,Oct 2019,75.33
85,Nov 2019,77.6
86,Dec 2019,88.12
87,Jan 2020,100.18
88,Feb 2020,81.71
89,Mar 2020,74.28
90,Apr 2020,69.54
91,May 2020,76
