,Unnamed: 0,Unnamed: 1
0,Power Forwards & Futures (Data),
1,Source: OTC Global Holdings,
2,Region: Alberta,
3,Forward Term: Monthly,
4,Peak: On Peak,
5,As Of: 05/15/2013,
6,As Of : 5/15/2013,
7,Term,Alberta
8,Jun 2013,93.27
9,Jul 2013,110.97
10,Aug 2013,112.27
11,Sep 2013,99.06
12,Oct 2013,80.17
13,Nov 2013,84.46
14,Dec 2013,81.42
15,Jan 2014,84.16
16,Feb 2014,80.91
17,Mar 2014,77.41
18,Apr 2014,52.43
19,May 2014,56.91
20,Jun 2014,65.38
21,Jul 2014,93.1
22,Aug 2014,84.31
23,Sep 2014,73.19
24,Oct 2014,61.17
25,Nov 2014,61.85
26,Dec 2014,70.3
27,Jan 2015,75.62
28,Feb 2015,62.04
29,Mar 2015,56.25
30,Apr 2015,48.89
31,May 2015,52.92
32,Jun 2015,60.46
33,Jul 2015,80.79
34,Aug 2015,72.89
35,Sep 2015,63.14
36,Oct 2015,66.37
37,Nov 2015,67.4
38,Dec 2015,76.7
39,Jan 2016,81.86
40,Feb 2016,67.18
41,Mar 2016,60.83
42,Apr 2016,56.05
43,May 2016,60.86
44,Jun 2016,69.56
45,Jul 2016,85.99
46,Aug 2016,77.56
47,Sep 2016,67.21
48,Oct 2016,66.32
49,Nov 2016,67.46
50,Dec 2016,76.79
51,Jan 2017,86.27
52,Feb 2017,70.78
53,Mar 2017,64.08
54,Apr 2017,59.06
55,May 2017,64.09
56,Jun 2017,73.22
57,Jul 2017,90.48
58,Aug 2017,81.65
59,Sep 2017,70.78
60,Oct 2017,69.83
61,Nov 2017,71.29
62,Dec 2017,81.28
63,Jan 2018,86.74
64,Feb 2018,71.25
65,Mar 2018,64.59
66,Apr 2018,59.96
67,May 2018,65.12
68,Jun 2018,74.41
69,Jul 2018,91.96
70,Aug 2018,82.97
71,Sep 2018,71.93
72,Oct 2018,71.03
73,Nov 2018,72.58
74,Dec 2018,82.91
75,Jan 2019,87.3
76,Feb 2019,71.72
77,Mar 2019,65.06
78,Apr 2019,60.92
79,May 2019,66.24
80,Jun 2019,75.75
81,Jul 2019,93.6
82,Aug 2019,84.49
83,Sep 2019,73.27
84,Oct 2019,72.36
85,Nov 2019,73.85
86,Dec 2019,84.16
87,Jan 2020,94.12
88,Feb 2020,77.35
89,Mar 2020,70.23
90,Apr 2020,66.03
