,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
0,Power Forwards & Futures (Data),,,,
1,Source: OTC Global Holdings,,,,
2,Region: ERCOT,,,,
3,Forward Term: Monthly,,,,
4,Peak: On Peak,,,,
5,As Of: 10/22/2014,,,,
6,As Of : 10/22/2014,,,,
7,Term,Houston Zone,North Zone,South Zone,West Zone
8,Oct 2014,38.7,39.49,39.72,38.82
9,Nov 2014,36.2,34.46,34.9,33.79
10,Dec 2014,34.68,34.55,34.78,33.87
11,Jan 2015,39.03,39.35,38.88,38.5
12,Feb 2015,39.09,39.4,38.94,38.58
13,Mar 2015,40.02,38.53,39.43,35.17
14,Apr 2015,41.44,38.19,39,37.1
15,May 2015,40.24,36.23,37.24,35.43
16,Jun 2015,47.79,45.2,45.6,45.4
17,Jul 2015,59.31,59.06,59.06,60.09
18,Aug 2015,77.32,76.98,76.98,78.19
19,Sep 2015,43.35,40.92,41.53,41.57
20,Oct 2015,37.93,36.07,35.87,34.04
21,Nov 2015,36.85,34.95,34.75,32.9
22,Dec 2015,37.37,35.62,35.4,33.48
23,Jan 2016,41.13,40.91,41.77,39.8
24,Feb 2016,41.31,41.09,41.97,40.22
25,Mar 2016,42.77,39.32,40.19,37.38
26,Apr 2016,43.5,39.87,40.88,37.85
27,May 2016,41.52,37.26,38.28,35.79
28,Jun 2016,50.05,46.6,47,45.99
29,Jul 2016,59.49,57.65,58.06,59.49
30,Aug 2016,82.48,80.84,81.05,82.68
31,Sep 2016,45.55,42.08,42.29,42.29
32,Oct 2016,39.45,37.19,35.6,36.16
33,Nov 2016,37.73,35.64,36.36,34.81
34,Dec 2016,39.14,37.19,37.91,36.33
35,Jan 2017,41.63,42.76,43.71,40.29
36,Feb 2017,41.69,42.81,43.89,40.59
37,Mar 2017,43.96,41.14,42.1,38.49
38,Apr 2017,44.56,41.56,42.4,38.8
39,May 2017,43.59,38.98,39.77,38.84
40,Jun 2017,51.84,48.74,48.85,47.7
41,Jul 2017,65.62,59.93,60.44,65.59
42,Aug 2017,82.87,84.11,84.43,83.08
43,Sep 2017,47.32,43.78,44.12,43.84
44,Oct 2017,38.51,38.53,37.09,35.01
45,Nov 2017,39.26,37.13,37.87,36.13
46,Dec 2017,40.61,38.65,39.41,37.59
47,Jan 2018,41.65,43.03,43.72,38.42
48,Feb 2018,41.71,43.09,43.91,38.69
49,Mar 2018,44,41.44,42.14,36.71
50,Apr 2018,44.43,41.7,42.28,36.86
51,May 2018,43.5,39.15,39.69,36.93
52,Jun 2018,51.71,48.9,48.72,45.34
53,Jul 2018,65.37,60.08,60.22,62.28
54,Aug 2018,82.56,84.31,84.11,78.87
55,Sep 2018,47.18,43.95,43.99,41.66
56,Oct 2018,38.42,37.48,37,36.99
57,Nov 2018,39.11,36.04,37.73,35.57
58,Dec 2018,40.39,37.51,39.2,36.97
59,Jan 2019,42.57,43.98,44.69,38.92
60,Feb 2019,42.61,44.02,44.86,39.17
61,Mar 2019,44.94,42.32,43.03,37.87
62,Apr 2019,45.2,42.43,43.01,36.43
63,May 2019,44.26,39.84,40.39,37.24
64,Jun 2019,52.61,49.75,49.57,45.72
65,Jul 2019,66.48,61.1,61.24,62.77
66,Aug 2019,84.05,85.84,85.63,79.58
67,Sep 2019,48.05,44.76,44.81,42.05
68,Oct 2019,39.16,38.21,37.71,37.38
69,Nov 2019,39.95,36.8,38.54,36.01
70,Dec 2019,41.35,38.41,40.14,37.52
71,Jan 2020,43.01,44.44,45.15,38.98
72,Feb 2020,43.05,44.48,45.32,39.23
73,Mar 2020,45.4,42.75,43.48,37.21
74,Apr 2020,45.63,42.83,43.42,37.19
75,May 2020,44.72,40.24,40.8,37.3
76,Jun 2020,53.13,50.25,50.07,45.78
77,Jul 2020,67.15,61.71,61.85,62.85
78,Aug 2020,85.03,86.84,86.63,79.81
79,Sep 2020,48.62,45.28,45.33,42.18
80,Oct 2020,39.65,38.69,38.18,37.51
81,Nov 2020,40.39,37.21,38.96,36.09
82,Dec 2020,41.72,38.75,40.49,37.52
83,Jan 2021,44.22,44.12,46.42,38.51
84,Feb 2021,44.27,44.17,46.6,38.77
85,Mar 2021,46.67,42.44,44.69,36.77
86,Apr 2021,46.78,42.41,44.52,36.65
87,May 2021,45.84,39.85,41.83,36.75
88,Jun 2021,54.48,49.76,51.33,45.1
89,Jul 2021,68.89,61.14,63.46,61.96
90,Aug 2021,87.31,86.1,88.95,78.75
91,Sep 2021,49.92,44.9,46.55,41.62
