,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
0,Power Forwards & Futures (Data),,,,
1,Source: OTC Global Holdings,,,,
2,Region: ERCOT,,,,
3,Forward Term: Monthly,,,,
4,Peak: On Peak,,,,
5,As Of: 08/21/2013,,,,
6,As Of : 8/21/2013,,,,
7,Term,Houston Zone,North Zone,South Zone,West Zone
8,Aug 2013,36.59,37.79,38.5,56.43
9,Sep 2013,43.06,41.32,42.15,41.74
10,Oct 2013,31.52,30.43,29.86,27.48
11,Nov 2013,30.31,29.98,29.43,24.61
12,Dec 2013,29.92,30.64,29.97,27.24
13,Jan 2014,32.42,32.55,32.55,27.96
14,Feb 2014,32.99,33.6,29.53,28.19
15,Mar 2014,34.04,32.35,32.35,24.54
16,Apr 2014,36.38,33.85,33.85,29.07
17,May 2014,36,33.43,34.31,30.5
18,Jun 2014,47.03,46.23,46.24,40.72
19,Jul 2014,58.68,59.27,58.66,58.8
20,Aug 2014,84.8,84.71,84.02,81.62
21,Sep 2014,45.17,43.39,43.35,43.35
22,Oct 2014,39.03,37.12,38.24,33.26
23,Nov 2014,35.97,34.99,36.32,28.59
24,Dec 2014,35.14,36.11,36.2,31.43
25,Jan 2015,40.05,40.01,41.44,34.31
26,Feb 2015,40.47,40.49,41.38,33.94
27,Mar 2015,41.13,39.2,40.38,29.73
28,Apr 2015,42.87,39.91,41.03,34.37
29,May 2015,43.01,39.91,41.15,36.46
30,Jun 2015,51.84,50.19,51.21,44.13
31,Jul 2015,67.41,67.9,68.63,67.56
32,Aug 2015,95.43,95.76,97.01,92.77
33,Sep 2015,51.05,49,49.83,48.95
34,Oct 2015,41.72,38.7,40.48,34.74
35,Nov 2015,37.89,35.81,37.44,29.39
36,Dec 2015,37.98,37.13,38.36,32.61
37,Jan 2016,40.85,40.83,41.71,35.03
38,Feb 2016,42.99,43.01,38.77,36.09
39,Mar 2016,43.61,40.7,42.24,30.9
40,Apr 2016,44.13,40.24,42.75,34.63
41,May 2016,38.31,34.93,37.11,31.82
42,Jun 2016,52.16,50.43,52.07,44.37
43,Jul 2016,68.64,68.55,69.68,68.19
44,Aug 2016,93.95,93.56,95.48,90.58
45,Sep 2016,49.39,46.55,47.74,46.53
46,Oct 2016,38.99,36.27,38.16,32.47
47,Nov 2016,43.78,41.53,43.72,33.86
48,Dec 2016,36.24,36.32,36.97,34.89
49,Jan 2017,41.52,41.59,42.82,35.71
50,Feb 2017,43.89,44.02,39.59,36.83
51,Mar 2017,44.2,41.24,42.87,31.4
52,Apr 2017,44.75,40.84,43.42,35.17
53,May 2017,38.92,35.45,37.75,32.33
54,Jun 2017,51.44,49.77,51.39,43.79
55,Jul 2017,63.8,63.7,64.67,63.29
56,Aug 2017,87.6,87.28,88.89,84.42
57,Sep 2017,50.06,47.15,48.35,47.08
58,Oct 2017,39.67,36.89,38.89,33.04
59,Nov 2017,44.92,42.69,44.95,34.84
60,Dec 2017,37.29,37.24,38.05,32.68
61,Jan 2018,39.74,39.64,40.86,34.14
62,Feb 2018,42.09,41.95,37.65,35.23
63,Mar 2018,42.36,39.46,40.94,30.03
64,Apr 2018,43.41,39.63,42.3,34.03
65,May 2018,37.92,34.38,36.6,31.4
66,Jun 2018,49.94,48.24,49.91,42.48
67,Jul 2018,61.86,61.77,62.72,61.38
68,Aug 2018,85.05,84.71,86.29,81.98
69,Sep 2018,48.61,45.88,47.05,45.71
70,Oct 2018,38.58,35.92,37.85,32.2
71,Nov 2018,43.9,41.7,44.06,34
72,Dec 2018,36.56,36.63,37.31,31.98
73,Jan 2019,39.98,40.14,41.01,33.47
74,Feb 2019,42.24,42.46,44.21,34.65
75,Mar 2019,42.48,39.73,40.96,29.36
76,Apr 2019,43.61,39.94,42.4,33.46
77,May 2019,37.34,33.79,36.08,29.74
78,Jun 2019,48.37,45.72,48.21,37.31
79,Jul 2019,63.61,64.98,66.12,64.92
80,Aug 2019,86.25,80.28,86.08,78.47
81,Sep 2019,49.05,42.87,45.29,42.03
82,Oct 2019,42.83,43.79,47.34,39.75
83,Nov 2019,41.79,39.63,39.87,34.55
84,Dec 2019,29.16,30.41,32,28.09
85,Jan 2020,44.89,50.54,51.36,46.12
86,Feb 2020,45.53,52.66,88.09,47.1
87,Mar 2020,49.08,49,72.81,38.13
88,Apr 2020,60.17,72.14,129.38,64.65
89,May 2020,49.65,45.79,54.35,42.87
90,Jun 2020,85.45,79.05,83.65,72.4
91,Jul 2020,91.52,91.64,96.53,92.94
