,Unnamed: 0,Unnamed: 1
0,Power Forwards & Futures (Data),
1,Source: OTC Global Holdings,
2,Region: Alberta,
3,Forward Term: Monthly,
4,Peak: On Peak,
5,As Of: 07/25/2013,
6,As Of : 7/25/2013,
7,Term,Alberta
8,Jul 2013,97.28
9,Aug 2013,118.56
10,Sep 2013,121.11
11,Oct 2013,81.67
12,Nov 2013,81.38
13,Dec 2013,81.23
14,Jan 2014,94.55
15,Feb 2014,82.62
16,Mar 2014,70.85
17,Apr 2014,56.18
18,May 2014,61.2
19,Jun 2014,70.13
20,Jul 2014,89.37
21,Aug 2014,79.82
22,Sep 2014,69
23,Oct 2014,62.75
24,Nov 2014,63.77
25,Dec 2014,72.13
26,Jan 2015,73.99
27,Feb 2015,60.56
28,Mar 2015,55.01
29,Apr 2015,47.81
30,May 2015,51.98
31,Jun 2015,59.43
32,Jul 2015,76.89
33,Aug 2015,68.61
34,Sep 2015,59.29
35,Oct 2015,65.06
36,Nov 2015,66.02
37,Dec 2015,74.8
38,Jan 2016,78.28
39,Feb 2016,64.06
40,Mar 2016,58.14
41,Apr 2016,53.92
42,May 2016,58.65
43,Jun 2016,67.06
44,Jul 2016,81.09
45,Aug 2016,72.42
46,Sep 2016,62.6
47,Oct 2016,64.26
48,Nov 2016,65.36
49,Dec 2016,74.21
50,Jan 2017,82.77
51,Feb 2017,67.75
52,Mar 2017,61.52
53,Apr 2017,57.16
54,May 2017,62.2
55,Jun 2017,71.12
56,Jul 2017,86.01
57,Aug 2017,76.82
58,Sep 2017,66.48
59,Oct 2017,68.32
60,Nov 2017,70
61,Dec 2017,79.95
62,Jan 2018,87.1
63,Feb 2018,71.31
64,Mar 2018,64.77
65,Apr 2018,60.58
66,May 2018,65.91
67,Jun 2018,75.33
68,Jul 2018,91.06
69,Aug 2018,81.35
70,Sep 2018,70.41
71,Oct 2018,72.4
72,Nov 2018,74.21
73,Dec 2018,84.79
74,Jan 2019,87.52
75,Feb 2019,71.71
76,Mar 2019,65.16
77,Apr 2019,61.34
78,May 2019,66.87
79,Jun 2019,76.55
80,Jul 2019,92.63
81,Aug 2019,82.85
82,Sep 2019,71.7
83,Oct 2019,73.68
84,Nov 2019,75.38
85,Dec 2019,85.84
86,Jan 2020,94.49
87,Feb 2020,77.46
88,Mar 2020,70.44
89,Apr 2020,66.72
90,May 2020,72.71
91,Jun 2020,83.18
